name_id,name,yrdb_id,ch_pinyin,attestation
nm_0490,雙池鎮,yrdb389,shuangchi zhen,us_80771
nm_0491,雙溝,yrdb390,shuang gou,ds_539
nm_0492,雙溝,yrdb390,shuang gou, ds_540
nm_0493,雙溝墩,yrdb392,shuanggoudun,us_70115
nm_0494,雙河口,yrdb393,shuanghe kou,ds_542
nm_0495,雙湖峪,yrdb394,shuanghuyu,us_80065
nm_0496,叚家莊,yrdb395,jiajia zhuang,ds_274
nm_0497,口前村,yrdb396,kouqian cun,us_80845
nm_0498,古北口,yrdb397,gubei kou,ds_176
nm_0499,古城,yrdb398,gu cheng,us_80489
nm_0500,古城,yrdb398,gu cheng, us_81036
nm_0501,古城,yrdb398,gu cheng, ds_177
nm_0502,古巨野,yrdb400,gujuye,ds_955
nm_0503,古水井堡,yrdb401,gushuijing bao,us_80415
nm_0504,古邳鎮,yrdb402,gupi zhen,ds_178
nm_0505,古鄯驛,yrdb403,gushan yi,us_70168
nm_0506,古驛鎮,yrdb404,guyi zhen,us_80759
nm_0507,臺州,yrdb405,tai zhou,ds_1493
nm_0508,臺懷鎮,yrdb406,taihuai zhen,us_80855
nm_0509,臺罕木,yrdb407,taihanmu,us_80602
nm_0510,臺罕木,yrdb407,taihanmu, us_81054
nm_0511,臺音布喇,yrdb408,taiyinbula,us_81045
nm_0512,史家莊,yrdb409,shijia zhuang,ds_538
nm_0513,史村驛,yrdb410,shicun yi,us_80800
nm_0514,葉升堡,yrdb411,yesheng bao,us_80438
nm_0515,葉家營,yrdb412,yejia ying,ds_773
nm_0516,號非苑,yrdb413,haofei yuan,us_20100
nm_0517,司州,yrdb414,si zhou,ds_1486
nm_0518,司李莊,yrdb415,sili zhuang,ds_546
nm_0519,司鹽城,yrdb416,siyan cheng,us_70006
nm_0520,司馬村堡,yrdb417,simacun bao,us_80744
nm_0521,合道街,yrdb418,hedaojie,us_81161
nm_0522,合陽,yrdb419,heyang,us_10082
nm_0523,吉縣,yrdb420,ji xian,ds_456
nm_0524,吉城鎮,yrdb421,jicheng zhen,us_80799
nm_0525,吉子村,yrdb422,jizi cun,us_80138
nm_0526,吉家口,yrdb423,jijia kou,ds_270
nm_0527,吉州,yrdb424,ji zhou,ds_1401
nm_0528,同官,yrdb425,tongguan,ds_606
nm_0529,同州,yrdb426,tong zhou,ds_891
nm_0530,同州,yrdb426,tong zhou, ds_977
nm_0531,同州,yrdb426,tong zhou, ds_1503
nm_0532,半個城,yrdb427,bange cheng,us_80429
nm_0533,半個城,yrdb427,bange cheng, us_70190
nm_0534,同戈站,yrdb428,tongge zhan,us_70389
nm_0535,同谷縣,yrdb429,tonggu xian,ds_1184
nm_0536,後子河,yrdb430,houzi he,us_80318
nm_0537,後鄭家莊,yrdb431,houzhengjia zhuang,ds_235
nm_0538,高平,yrdb432,gaoping,us_10013
nm_0539,呂家口,yrdb433,lüjia kou,ds_382
nm_0540,呂家窪,yrdb434,lüjiawa,ds_383
nm_0541,呂樓村,yrdb435,lülou cun,ds_1083
nm_0542,呂梁城,yrdb436,lüliang cheng,ds_384
nm_0543,呂梁洪,yrdb437,lülianghong,ds_385
nm_0544,君子津,yrdb438,junzi jin,us_70038
nm_0545,君子津,yrdb438,junzi jin, us_40136
nm_0546,君子津,yrdb438,junzi jin, us_30128
nm_0547,吳城,yrdb442,wu cheng,ds_659
nm_0548,吳城,yrdb442,wu cheng, ds_455
nm_0549,吳城鎮,yrdb443,wucheng zhen,us_80728
nm_0550,吳城鎮,yrdb443,wucheng zhen, us_70061
nm_0551,吳士舉莊,yrdb444,wushiju zhuang,ds_666
nm_0552,吳家堂,yrdb445,wujiatang,ds_661
nm_0553,吳家寨,yrdb446,wujia zhai,ds_662
nm_0554,吳家莊,yrdb447,wujia zhuang,ds_663
nm_0555,吳家集,yrdb448,wujia ji,ds_660
nm_0556,吳山,yrdb449,wu shan,us_10117
nm_0557,吳忠堡,yrdb450,wuzhong bao,us_70216
nm_0558,吳忠堡,yrdb450,wuzhong bao, us_80435
nm_0559,吳旗鎮,yrdb451,wuqi zhen,us_80093
nm_0560,吳村鎮,yrdb452,wucun zhen,us_80786
nm_0561,吳橋,yrdb453,wu qiao,ds_665
nm_0562,吳王寨,yrdb454,wuwang zhai,us_70011
nm_0563,吳王寨,yrdb454,wuwang zhai, us_80920
nm_0564,吳良玉口,yrdb455,wuliangyu kou,ds_664
nm_0565,吳闌呼土,yrdb456,wulanhutu,us_81044
nm_0566,吳陽,yrdb457,wuyang,us_10116
nm_0567,虞,yrdb458,yu,us_10059
nm_0568,虞,yrdb458,yu, us_20027
nm_0569,虞,yrdb458,yu, us_20067
nm_0570,吾兒谷,yrdb459,wuer gu,us_70416
nm_0571,周,yrdb460,zhou,ds_1670
nm_0572,周家崄,yrdb461,zhoujiaxian,us_80069
nm_0573,周家橋,yrdb462,zhoujia qiao,ds_856
nm_0574,周家樓,yrdb463,zhoujialou,ds_853
nm_0575,周家樓,yrdb463,zhoujialou, ds_854
nm_0576,周家樓,yrdb463,zhoujialou, ds_855
nm_0577,周平,yrdb464,zhouping,ds_857
nm_0578,周至,yrdb465,zhouzhi,ds_1315
nm_0579,周陽,yrdb466,zhouyang,us_20068
nm_0580,周陽,yrdb466,zhouyang, us_40103
nm_0581,周陽,yrdb466,zhouyang, us_30009
nm_0582,命瓜,yrdb469,minggua,us_10080
nm_0583,和尚原,yrdb470,heshangyuan,us_70450
nm_0584,和尚坡,yrdb471,heshangpo,us_81143
nm_0585,和川,yrdb472,he chuan,us_80790
nm_0586,和州,yrdb473,he zhou,ds_1383
nm_0587,和政驛,yrdb474,hezheng yi,us_70173
nm_0588,和政驛,yrdb474,hezheng yi, us_80379
nm_0589,鹹宜關,yrdb475,xianyi guan,us_80264
nm_0590,鹹宜關,yrdb475,xianyi guan, us_70448
nm_0591,鹹陽,yrdb477,xianyang,ds_1220
nm_0592,鹹陽,yrdb477,xianyang, ds_1518
nm_0593,哈剌寨,yrdb478,hala zhai,us_81038
nm_0594,哈喇沁,yrdb479,halaqin,us_81051
nm_0595,哈朗兀,yrdb480,halangwu,us_70030
nm_0596,響水堡,yrdb481,xiangshui bao,us_80054
nm_0597,啞柏鎮,yrdb482,yabai zhen,us_80230
nm_0598,哲格蘇,yrdb483,zhegesu,us_81034
nm_0599,唐,yrdb484,tang,us_10049
nm_0600,唐城,yrdb485,tang cheng,us_30012
nm_0601,唐城,yrdb485,tang cheng, us_80789
nm_0602,唐家會堡,yrdb486,tangjiahui bao,us_70027
nm_0603,唐家灣,yrdb487,tangjia wan,ds_404
nm_0604,唐家灣,yrdb487,tangjia wan, ds_584
nm_0605,唐州,yrdb488,tang zhou,ds_1499
nm_0606,唐徠渠,yrdb489,tanglai qu,ds_1736
nm_0607,唐王川,yrdb490,tangwang chuan,us_80372
nm_0608,唐聚,yrdb491,tangju,us_20211
nm_0609,商丘,yrdb493,shang qiu,ds_697
nm_0610,商丘,yrdb493,shang qiu, ds_409
nm_0611,商丘,yrdb493,shang qiu, ds_1150
nm_0612,商丘,yrdb493,shang qiu, ds_113
nm_0613,商丘,yrdb493,shang qiu, ds_160
nm_0614,商丘,yrdb493,shang qiu, ds_518
nm_0615,商丘,yrdb493,shang qiu, ds_758
nm_0616,商丘,yrdb493,shang qiu, ds_793
nm_0617,商水,yrdb495,shang shui,ds_1151
nm_0618,商河,yrdb496,shang he,ds_1148
nm_0619,商洛,yrdb497,shangluo,ds_1149
nm_0620,商胡埽,yrdb498,shanghu sao,ds_500
nm_0621,商虞廳,yrdb499,shangyu ting,ds_1152
nm_0622,善岱,yrdb501,shandai,us_81075
nm_0623,喇嘛川,yrdb502,lama chuan,us_81093
nm_0624,喇課營,yrdb503,lake ying,us_80311
nm_0625,嘉祥,yrdb504,jiaxiang,ds_1017
nm_0626,囂,yrdb505,xiao,ds_1229
nm_0627,四十里鋪,yrdb506,sishili pu,us_80066
nm_0628,四聖村,yrdb507,sisheng cun,us_80150
nm_0629,四埽,yrdb508,si sao,ds_551
nm_0630,四堡,yrdb509,si bao,ds_548
nm_0631,四川,yrdb510,si chuan,ds_1650
nm_0632,四川北部,yrdb511,sichuanbeibu,ds_1785
nm_0633,四川西北部,yrdb512,sichuanxibeibu,ds_1786
nm_0634,四州,yrdb513,si zhou,ds_1651
nm_0635,四皓鎮,yrdb514,sihao zhen,us_80727
nm_0636,四鋪口,yrdb515,sipu kou,ds_550
nm_0637,四鋪溝,yrdb516,sipu gou,ds_549
nm_0638,四閘,yrdb517,sizha,ds_552
nm_0639,回中,yrdb518,huizhong,us_20001
nm_0640,回樂縣,yrdb519,huile xian,ds_1004
nm_0641,回城,yrdb520,hui cheng,us_20132
nm_0642,回村,yrdb521,hui cun,ds_263
nm_0643,回河寺,yrdb522,huihe si,ds_264
nm_0644,回龍鎮,yrdb523,huilong zhen,us_80767
nm_0645,團柏堡,yrdb524,tuanbai bao,us_80783
nm_0646,團柏鎮,yrdb525,tuanbai zhen,us_70092
nm_0647,團柏鎮,yrdb525,tuanbai zhen, us_80695
nm_0648,園林驛,yrdb526,yuanlin yi,us_80097
nm_0649,故關,yrdb527,gu guan,us_70155
nm_0650,故關,yrdb527,gu guan, us_80883
nm_0651,固城鎮,yrdb528,gucheng zhen,us_80585
nm_0652,固鎮,yrdb529,gu zhen,us_80943
nm_0653,圃田澤,yrdb530,putianze,ds_1723
nm_0654,圉鄉,yrdb531,yu xiang,us_20230
nm_0655,圉鄉,yrdb531,yu xiang, us_30087
nm_0656,圜丘,yrdb532,yuan qiu,us_40171
nm_0657,圜丘,yrdb532,yuan qiu, us_20225
nm_0658,土壩頭,yrdb534,tubatou,ds_612
nm_0659,土城,yrdb535,tu cheng,us_80609
nm_0660,土城,yrdb535,tu cheng, us_81062
nm_0661,土墱,yrdb536,tudeng,us_40270
nm_0662,土嶺寨,yrdb537,tuling zhai,us_80832
nm_0663,土橋鎮,yrdb538,tuqiao zhen,us_80202
nm_0664,土樓,yrdb539,tulou,ds_613
nm_0665,土河寨,yrdb540,tuhe zhai,us_81005
nm_0666,土門,yrdb541,tumen,us_40286
nm_0667,聖功橋,yrdb542,shenggong qiao,ds_513
nm_0668,聖惠鎮,yrdb543,shenghui zhen,us_70010
nm_0669,聖惠鎮,yrdb543,shenghui zhen, us_80934
nm_0670,聖賢莊,yrdb544,shengxian zhuang,ds_514
nm_0671,地邱店,yrdb545,diqiudian,ds_114
nm_0672,均州,yrdb546,jun zhou,ds_1430
nm_0673,坊州,yrdb547,fang zhou,ds_1365
nm_0674,坌口鎮,yrdb548,benkou zhen,us_80753
nm_0675,坎臺廟,yrdb549,kantai miao,us_81021
nm_0676,坎陷聚,yrdb550,kanxianju,us_20236
nm_0677,堅城集,yrdb551,jiancheng ji,ds_278
nm_0678,壩門口,yrdb552,bamen kou,us_80670
nm_0679,塢鄉,yrdb553,wu xiang,us_30016
nm_0680,坡兒川,yrdb554,poer chuan,us_81126
nm_0681,垣曲,yrdb556,yuanqu,ds_1288
nm_0682,垣曲,yrdb556,yuanqu, us_10056
nm_0683,垣曲,yrdb556,yuanqu, us_20029
nm_0684,城武縣,yrdb559,chengwu xian,ds_896
nm_0685,城武縣,yrdb559,chengwu xian, ds_753
nm_0686,埤是,yrdb560,pishi,us_20106
nm_0687,埽頭,yrdb561,saotou,ds_496
nm_0688,堌陽集,yrdb562,guyang ji,ds_181
nm_0689,堰頭,yrdb563,yantou,ds_745
nm_0690,塌橋口,yrdb564,taqiao kou,ds_574
nm_0691,塔兒灣,yrdb565,taer wan,ds_575
nm_0692,塔爾寺,yrdb566,taer si,us_80316
nm_0693,塔山,yrdb567,ta shan,ds_1734
nm_0694,塔海莊,yrdb568,tahai zhuang,ds_576
nm_0695,塘池,yrdb569,tangchi,ds_586
nm_0696,塞門站,yrdb570,saimen zhan,us_70480
nm_0697,境山,yrdb571,jing shan,ds_299
nm_0698,墨蹬鎮,yrdb573,modeng zhen,us_81003
nm_0699,墨蹬鎮,yrdb573,modeng zhen, us_70412
nm_0700,壕峪村,yrdb574,haoyu cun,us_80683
nm_0701,士鄉聚,yrdb575,shixiangju,us_20227
nm_0702,壺丘亭,yrdb576,huqiu ting,us_20164
nm_0703,壺關,yrdb577,hu guan,us_40005
nm_0704,壺關,yrdb577,hu guan, us_40028
nm_0705,壺關,yrdb577,hu guan, us_40044
nm_0706,壺關,yrdb577,hu guan, us_40057
nm_0707,壺關,yrdb577,hu guan, us_30051
nm_0708,壺關,yrdb577,hu guan, us_20120
nm_0709,壺關,yrdb577,hu guan, us_20204
nm_0710,壺關,yrdb577,hu guan, us_30107
nm_0711,壺口,yrdb579,hu kou,ds_240
nm_0712,復州,yrdb582,fu zhou,ds_1088
nm_0713,復州,yrdb582,fu zhou, ds_945
nm_0714,夏官營,yrdb583,xiaguan ying,us_81117
nm_0715,夏家口,yrdb584,xiajia kou,ds_688
nm_0716,夏家堡,yrdb585,xiajia pu,us_70219
nm_0717,夏家馬路,yrdb586,xiajiama lu,ds_689
nm_0718,夏州,yrdb587,xia zhou,ds_1164
nm_0719,夏州,yrdb587,xia zhou, ds_1517
nm_0720,夏店鎮,yrdb588,xiadian zhen,us_80978
nm_0721,夏津,yrdb589,xia jin,ds_1219
nm_0722,夏米莊,yrdb590,xiami zhuang,us_70135
nm_0723,夏邑縣,yrdb591,xiayi xian,ds_580
nm_0724,夏邑縣,yrdb591,xiayi xian, ds_1218
nm_0725,夏鎮,yrdb592,xia zhen,ds_690
nm_0726,夏門鎮,yrdb593,xiamen zhen,us_80773
nm_0727,夏陽城,yrdb594,xiayang cheng,us_40073
nm_0728,夏陽鎮,yrdb595,xiayang zhen,us_80170
nm_0729,夔州,yrdb596,kui zhou,ds_1436
nm_0730,夕廠工,yrdb597,xichanggong,us_80341
nm_0731,夕陽亭,yrdb598,xiyang ting,us_30075
nm_0732,多爾濟,yrdb599,duoerji,us_80598
nm_0733,多爾濟,yrdb599,duoerji, us_81078
nm_0734,大義鎮,yrdb600,dayi zhen,us_80991
nm_0735,大伯當,yrdb601,dabodang,us_81022
nm_0736,大伾,yrdb602,dapi,ds_93
nm_0737,大興城,yrdb603,daxing cheng,ds_902
nm_0738,大淩雲口,yrdb604,dalingyun kou,us_80838
nm_0739,大名府,yrdb606,daming fu,ds_486
nm_0740,大名府,yrdb606,daming fu, ds_960
nm_0741,大名府,yrdb606,daming fu, ds_116
nm_0742,大名府,yrdb606,daming fu, ds_890
nm_0743,大名府,yrdb606,daming fu, ds_1287
nm_0744,大名府,yrdb606,daming fu, ds_1345
nm_0745,大名西岸,yrdb608,damingxian,ds_850
nm_0746,大吳埽,yrdb609,dawu sao,ds_99
nm_0747,大壩堡,yrdb610,daba bao,us_70210
nm_0748,大壩堡,yrdb610,daba bao, us_80433
nm_0749,大城,yrdb611,da cheng,us_40204
nm_0750,大城,yrdb611,da cheng, us_20189
nm_0751,大夏縣,yrdb613,daxia xian,us_30037
nm_0752,大寧,yrdb614,daning,ds_389
nm_0753,大安軍,yrdb615,daan jun,ds_1343
nm_0754,大寨,yrdb616,da zhai,ds_101
nm_0755,大寨頭,yrdb617,dazhaitou,us_70145
nm_0756,大寨莊,yrdb618,dazhai zhuang,ds_102
nm_0757,大峽,yrdb619,daxia,us_80351
nm_0758,大峪口,yrdb620,dayu kou,us_80828
nm_0759,大峪口,yrdb620,dayu kou, us_80844
nm_0760,大峪嶺,yrdb621,dayu ling,us_70160
nm_0761,大峪鎮,yrdb622,dayu zhen,us_80196
nm_0762,大慶關,yrdb623,daqing guan,us_70354
nm_0763,大慶關,yrdb623,daqing guan, us_70470
nm_0764,大度鎮,yrdb624,dadu zhen,us_80808
nm_0765,大散關,yrdb625,dasan guan,us_80284
nm_0766,大昌原,yrdb626,dachangyuan,us_70465
nm_0767,大柏油堡,yrdb627,dabaiyou bao,us_70347
nm_0768,大柏油堡,yrdb627,dabaiyou bao, us_80046
nm_0769,大梁,yrdb628,daliang,ds_901
nm_0770,大樓子,yrdb629,dalouzi,us_80399
nm_0771,大榆谷,yrdb630,dayu gu,us_20128
nm_0772,大榆谷,yrdb630,dayu gu, us_40252
nm_0773,大武鎮,yrdb631,dawu zhen,us_80719
nm_0774,大水口堡,yrdb632,dashuikou bao,us_80667
nm_0775,大沙井堡,yrdb633,dashajing bao,us_80437
nm_0776,大溝,yrdb634,da gou,ds_85
nm_0777,大清口,yrdb635,daqing kou,ds_94
nm_0778,大清河,yrdb636,daqing he,ds_393
nm_0779,大清河,yrdb636,daqing he, ds_1680
nm_0780,大灣,yrdb637,da wan,us_80382
nm_0781,大灣,yrdb637,da wan, us_81098
nm_0782,大灣嶺,yrdb638,dawan ling,us_80271
nm_0783,大溜溝,yrdb639,daliu gou,ds_90
nm_0784,大溜溝,yrdb639,daliu gou, ds_1679
nm_0785,大濱,yrdb640,dabin,ds_84
nm_0786,大瀦潭,yrdb641,dazhutan,ds_103
nm_0787,大王廟,yrdb642,dawang miao,ds_97
nm_0788,大王廟,yrdb642,dawang miao, ds_98
nm_0789,大王鎮,yrdb643,dawang zhen,us_80239
nm_0790,大社集,yrdb645,dashe ji,ds_95
nm_0791,大索城,yrdb646,dasuo cheng,us_30072
nm_0792,大羅鎮,yrdb647,daluo zhen,us_80843
nm_0793,大羅鎮,yrdb647,daluo zhen, us_70144
nm_0794,大茭陵,yrdb648,dajiaoling,ds_89
nm_0795,大荔,yrdb649,dali,ds_900
nm_0796,大蟲嶺,yrdb650,dachong ling,us_70050
nm_0797,大解城,yrdb651,dajie cheng,us_20209
nm_0798,大解城,yrdb651,dajie cheng, us_30076
nm_0799,大谷關,yrdb652,dagu guan,us_20177
nm_0800,大谷關,yrdb652,dagu guan, us_20217
nm_0801,大谷關,yrdb652,dagu guan, us_70380
nm_0802,大谷關,yrdb652,dagu guan, us_80028
nm_0803,大谷關,yrdb652,dagu guan, us_30079
nm_0804,大谷關,yrdb652,dagu guan, us_30014
nm_0805,大谷口,yrdb653,dagu kou,us_70150
nm_0806,大谷山,yrdb654,dagu shan,ds_86
nm_0807,大谷山,yrdb654,dagu shan, ds_1677
nm_0808,大賢鎮,yrdb656,daxian zhen,us_80676
nm_0809,大辛莊,yrdb657,daxin zhuang,ds_100
nm_0810,大通冶,yrdb658,datongye,us_70392
nm_0811,大通口,yrdb659,datong kou,ds_96
nm_0812,大通營,yrdb660,datong ying,us_80303
nm_0813,大郭家,yrdb661,daguojia,ds_87
nm_0814,大陵城,yrdb664,daling cheng,us_40129
nm_0815,大陵城,yrdb664,daling cheng, us_10138
nm_0816,大順寨,yrdb665,dashun zhai,us_70461
nm_0817,大魯莊,yrdb666,dalu zhuang,ds_92
nm_0818,大麥鎮,yrdb667,damai zhen,us_80770
nm_0819,大黃寺,yrdb668,dahuang si,ds_88
nm_0820,大黑河,yrdb669,dahei he,ds_1678
nm_0821,大龍口,yrdb670,dalong kou,ds_91
nm_0822,天井關,yrdb671,tianjing guan,us_20114
nm_0823,天井關,yrdb671,tianjing guan, us_20202
nm_0824,天井關,yrdb671,tianjing guan, us_70076
nm_0825,天井關,yrdb671,tianjing guan, us_80954
nm_0826,天井關,yrdb671,tianjing guan, us_40058
nm_0827,天井關,yrdb671,tianjing guan, us_40101
nm_0828,天臺埽,yrdb672,tiantai sao,ds_598
nm_0829,天堂寺,yrdb673,tiantang si,us_80348
nm_0830,天妃壩,yrdb674,tianfei ba,ds_594
nm_0831,天成橋,yrdb675,tiancheng qiao,ds_593
nm_0832,天池寨,yrdb676,tianchi zhai,us_70251
nm_0833,天津,yrdb677,tian jin,ds_595
nm_0834,天津,yrdb677,tian jin, ds_1500
nm_0835,天津橋,yrdb678,tianjin qiao,ds_596
nm_0836,天然閘河,yrdb679,tianranzha he,ds_1737
nm_0837,天門,yrdb680,tianmen,us_10027
nm_0838,天門關,yrdb681,tianmen guan,us_70093
nm_0839,天門關,yrdb681,tianmen guan, us_80682
nm_0840,天麻寨,yrdb682,tianma zhai,ds_597
nm_0841,太丘,yrdb683,tai qiu,ds_580
nm_0842,太原,yrdb684,taiyuan,ds_1496
nm_0843,太和縣,yrdb685,taihe xian,ds_1177
nm_0844,太和嶺,yrdb686,taihe ling,us_70105
nm_0845,太和嶺,yrdb686,taihe ling, us_70401
nm_0846,太安驛,yrdb688,taian yi,us_80880
nm_0847,太安驛,yrdb688,taian yi, us_70394
nm_0848,太山郡,yrdb689,taishan jun,ds_1179
nm_0849,太峪口,yrdb690,taiyu kou,us_80185
nm_0850,太平關,yrdb691,taiping guan,us_70071
nm_0851,太平州,yrdb692,taiping zhou,ds_1495
nm_0852,太平店,yrdb693,taipingdian,us_80514
nm_0853,太平鎮,yrdb694,taiping zhen,ds_579
nm_0854,太康,yrdb695,taikang,ds_1494
nm_0855,太康,yrdb695,taikang, ds_1178
nm_0856,太昌鎮,yrdb697,taichang zhen,us_80577
nm_0857,太白鎮,yrdb698,taibai zhen,us_80589
nm_0858,太行關,yrdb699,taihang guan,us_30101
nm_0859,太行堤,yrdb700,taihang di,ds_577
nm_0860,太香村,yrdb702,taixiang cun,us_80163
nm_0861,太黃寺,yrdb703,taihuang si,ds_578
nm_0862,頭堡,yrdb704,tou bao,ds_611
nm_0863,頭塘,yrdb705,toutang,us_80304
nm_0864,頭營,yrdb706,tou ying,us_80487
nm_0865,奪火鎮,yrdb707,duohuo zhen,us_80967
nm_0866,奇氏,yrdb708,qishi,us_10077
nm_0867,奉先,yrdb709,fengxian,ds_153
nm_0868,奉符,yrdb710,fengfu,ds_936
nm_0869,奎山,yrdb711,kui shan,ds_311
nm_0870,奎山店,yrdb712,kuishandian,ds_311
nm_0871,契吳城,yrdb713,qiwu cheng,us_40206
nm_0872,奡村,yrdb714,ao cun,ds_9
nm_0873,好畤縣,yrdb716,haozhi xian,us_30120
nm_0874,好畤縣,yrdb716,haozhi xian, us_20136
nm_0875,好畤縣,yrdb716,haozhi xian, us_10111
nm_0876,始昌城,yrdb717,shichang cheng,us_40192
nm_0877,姑密,yrdb718,gumi,us_10015
nm_0878,姚其營,yrdb719,yaoqi ying,ds_769
nm_0879,姚家口,yrdb720,yaojia kou,ds_767
nm_0880,姚家灣,yrdb721,yaojia wan,ds_768
nm_0881,姚村,yrdb722,yao cun,ds_766
nm_0882,姚福堡,yrdb723,yaofu bao,us_70234
nm_0883,姚襄城,yrdb724,yaoxiang cheng,us_40291
nm_0884,姜莊,yrdb725,jiang zhuang,ds_283
nm_0885,姬磨站,yrdb726,jimo zhan,us_70494
nm_0886,威縣,yrdb727,wei xian,ds_1189
nm_0887,威平堡,yrdb728,weiping bao,us_70111
nm_0888,威平堡,yrdb728,weiping bao, us_80644
nm_0889,威戎,yrdb729,weirong,us_70440
nm_0890,威戎,yrdb729,weirong, us_80496
nm_0891,威武堡,yrdb731,weiwu bao,us_70325
nm_0892,威武堡,yrdb731,weiwu bao, us_80060
nm_0893,威遠堡,yrdb732,weiyuan bao,us_80349
nm_0894,威鎮堡,yrdb733,weizhen bao,us_70233
nm_0895,威鎮堡,yrdb733,weizhen bao, us_80451
nm_0896,威魯堡,yrdb734,weilu bao,us_70119
nm_0897,威魯堡,yrdb734,weilu bao, us_80637
nm_0898,婁家莊,yrdb735,loujia zhuang,ds_372
nm_0899,娘娘壩,yrdb736,niangniang ba,us_80544
nm_0900,娘娘廟,yrdb737,niangniang miao,us_80273
nm_0901,娘子關,yrdb738,niangzi guan,us_80879
nm_0902,婺州,yrdb739,wu zhou,ds_1510
nm_0903,子午鎮,yrdb740,ziwu zhen,us_80244
nm_0904,子房山,yrdb741,zifang shan,ds_1762
nm_0905,子洪鎮,yrdb742,zihong zhen,us_80696
nm_0906,孔家莊,yrdb743,kongjia zhuang,us_80307
nm_0907,孫古鎮,yrdb744,sungu zhen,us_80917
nm_0908,孫家口,yrdb745,sunjia kou,ds_572
nm_0909,孫家渡,yrdb746,sunjia du,ds_569
nm_0910,孫家港,yrdb747,sunjiagang,ds_570
nm_0911,孫家集,yrdb748,sunjia ji,ds_571
nm_0912,孫村埽,yrdb749,suncun sao,ds_565
nm_0913,孫港口,yrdb750,sungang kou,ds_566
nm_0914,孫祿口,yrdb751,sunlu kou,ds_573
nm_0915,孫繼口,yrdb752,sunji kou,ds_568
nm_0916,孫耿鎮,yrdb753,sungeng zhen,ds_567
nm_0917,孝義,yrdb754,xiaoyi,ds_1230
nm_0918,孝義里,yrdb755,xiaoyili,us_40161
nm_0919,孝義鎮,yrdb756,xiaoyi zhen,us_80689
nm_0920,孝莊,yrdb757,xiao zhuang,ds_712
nm_0921,孝童,yrdb758,xiaotong,us_70317
nm_0922,孟縣,yrdb759,meng xian,ds_705
nm_0923,孟縣,yrdb759,meng xian, ds_1086
nm_0924,孟壩寺,yrdb760,mengba si,us_80552
nm_0925,孟家埠口,yrdb761,mengjiabu kou,ds_411
nm_0926,孟家峪,yrdb762,mengjiayu,us_70025
nm_0927,孟家灣,yrdb763,mengjia wan,ds_412
nm_0928,孟州,yrdb764,meng zhou,ds_26
nm_0929,孟州,yrdb764,meng zhou, ds_213
nm_0930,孟州,yrdb764,meng zhou, ds_1197
nm_0931,孟州,yrdb764,meng zhou, ds_1448
nm_0932,孟打工,yrdb765,mengdagong,us_80345
nm_0933,孟津,yrdb766,meng jin,us_20233
nm_0934,孟津,yrdb766,meng jin, us_30013
nm_0935,孟津,yrdb766,meng jin, us_10016
nm_0936,孟津,yrdb766,meng jin, ds_27
nm_0937,孟津,yrdb766,meng jin, ds_1085
nm_0938,孟津口,yrdb768,mengjin kou,ds_413
nm_0939,富平渡,yrdb769,fuping du,us_30088
nm_0940,富平渡,yrdb769,fuping du, ds_1644
nm_0941,孟門鎮,yrdb771,mengmen zhen,us_80722
nm_0942,孟陽,yrdb772,mengyang,ds_1718
nm_0943,季泰鎮,yrdb773,jitai zhen,ds_271
nm_0944,孤山堡,yrdb774,gushan bao,us_70342
nm_0945,孤山堡,yrdb774,gushan bao, us_80042
nm_0946,孤店,yrdb775,gudian,us_70128
nm_0947,寧化寨,yrdb778,ninghua zhai,us_70213
nm_0948,寧化所,yrdb779,ninghuasuo,us_80669
nm_0949,寧化所,yrdb779,ninghuasuo, ds_1456
nm_0950,寧化鎮,yrdb780,ninghua zhen,ds_431
nm_0951,寧縣,yrdb781,ning xian,ds_1101
nm_0952,寧國,yrdb782,ning guo,ds_1098
nm_0953,寧塞營,yrdb783,ningsai ying,us_70303
nm_0954,寧夏,yrdb784,ningxia,ds_460
nm_0955,寧夏,yrdb784,ningxia, ds_1004
nm_0956,寧夏,yrdb784,ningxia, ds_1109
nm_0957,寧夏,yrdb784,ningxia, ds_1451
nm_0958,寧夏,yrdb784,ningxia, ds_1630
nm_0959,寧夏,yrdb784,ningxia, ds_1780
nm_0960,寧夏,yrdb784,ningxia, ds_1457
nm_0961,寧安堡,yrdb786,ningan bao,us_70201
nm_0962,寧安堡,yrdb786,ningan bao, us_80420
nm_0963,寧州,yrdb787,ning zhou,ds_1458
nm_0964,寧州,yrdb787,ning zhou, ds_1631
nm_0965,寧朔縣,yrdb788,ningshuo xian,ds_1100
nm_0966,寧武,yrdb789,ningwu,us_70405
nm_0967,寧河堡,yrdb790,ninghe bao,us_81094
nm_0968,寧王村,yrdb791,ningwang cun,ds_432
nm_0969,寧邊城,yrdb792,ningbian cheng,us_70418
nm_0970,寧陵縣,yrdb793,ningling xian,ds_1099
nm_0971,寧魯堡,yrdb794,ninglu bao,us_70116
nm_0972,守口堡,yrdb795,shoukou bao,us_80817
nm_0973,安東,yrdb796,andong,ds_2
nm_0974,安東,yrdb796,andong, ds_67
nm_0975,安東,yrdb796,andong, ds_390
nm_0976,安東,yrdb796,andong, ds_406
nm_0977,安東,yrdb796,andong, ds_537
nm_0978,安東,yrdb796,andong, ds_813
nm_0979,安東,yrdb796,andong, ds_668
