name_id,language,name,en_transliteration,yrdb_id,attestation
nm_8251,zh-cn,長流水驛,,yrdb3083,us_80414
nm_8252,en,changliushui yi,,yrdb3083,us_80414
nm_8253,zh-cn,長清縣,,yrdb3084,ds_466
nm_8254,en,changqing xian,,yrdb3084,ds_466
nm_8255,zh-cn,長清縣,,yrdb3084,ds_546
nm_8256,en,changqing xian,,yrdb3084,ds_546
nm_8257,zh-cn,長清縣,,yrdb3084,ds_805
nm_8258,en,changqing xian,,yrdb3084,ds_805
nm_8259,zh-cn,長清縣,,yrdb3084,ds_1299
nm_8260,en,changqing xian,,yrdb3084,ds_1299
nm_8261,zh-cn,長蛇鎮,,yrdb3085,us_40215
nm_8262,en,changshe zhen,,yrdb3085,us_40215
nm_8263,zh-cn,長道縣,,yrdb3086,ds_1297
nm_8264,en,changdao xian,,yrdb3086,ds_1297
nm_8265,zh-cn,長門亭,,yrdb3088,us_20144
nm_8266,en,changmen ting,,yrdb3088,us_20144
nm_8267,zh-cn,長門亭,,yrdb3088,us_40235
nm_8268,en,changmen ting,,yrdb3088,us_40235
nm_8269,zh-cn,長門亭,,yrdb3088,us_20091
nm_8270,en,changmen ting,,yrdb3088,us_20091
nm_8271,zh-cn,門扇岔,,yrdb3089,us_81139
nm_8272,en,menshancha,,yrdb3089,us_81139
nm_8273,zh-cn,閬州,,yrdb3090,ds_1440
nm_8274,en,lang zhou,,yrdb3090,ds_1440
nm_8275,zh-cn,閿鄉,,yrdb3091,us_20066
nm_8276,en,wen xiang,,yrdb3091,us_20066
nm_8277,zh-cn,閿鄉,,yrdb3091,us_20161
nm_8278,en,wen xiang,,yrdb3091,us_20161
nm_8279,zh-cn,閿鄉,,yrdb3091,us_30005
nm_8280,en,wen xiang,,yrdb3091,us_30005
nm_8281,zh-cn,閿鄉,,yrdb3091,us_30053
nm_8282,en,wen xiang,,yrdb3091,us_30053
nm_8283,zh-cn,閿鄉,,yrdb3091,us_40066
nm_8284,en,wen xiang,,yrdb3091,us_40066
nm_8285,zh-cn,閿鄉,,yrdb3091,ds_290
nm_8286,en,wen xiang,,yrdb3091,ds_290
nm_8287,zh-cn,閿鄉,,yrdb3091,ds_656
nm_8288,en,wen xiang,,yrdb3091,ds_656
nm_8289,zh-cn,閿底鎮,,yrdb3092,us_80001
nm_8290,en,wendi zhen,,yrdb3092,us_80001
nm_8291,zh-cn,閻家店,,yrdb3093,us_81182
nm_8292,en,yanjiadian,,yrdb3093,us_81182
nm_8293,zh-cn,閼與聚,,yrdb3095,us_20205
nm_8294,en,eyuju,,yrdb3095,us_20205
nm_8295,zh-cn,閼與聚,,yrdb3095,us_20038
nm_8296,en,eyuju,,yrdb3095,us_20038
nm_8297,zh-cn,閼與聚,,yrdb3095,us_10153
nm_8298,en,eyuju,,yrdb3095,us_10153
nm_8299,zh-cn,闕門鎮,,yrdb3096,us_80014
nm_8300,en,quemen zhen,,yrdb3096,us_80014
nm_8301,zh-cn,闞村,,yrdb3097,ds_308
nm_8302,en,kan cun,,yrdb3097,ds_308
nm_8303,zh-cn,阜城,,yrdb3098,ds_942
nm_8304,en,fu cheng,,yrdb3098,ds_942
nm_8305,zh-cn,阜城鎮,,yrdb3099,us_80570
nm_8306,en,fucheng zhen,,yrdb3099,us_80570
nm_8307,zh-cn,阜寧,,yrdb3100,ds_66
nm_8308,en,funing,,yrdb3100,ds_66
nm_8309,zh-cn,阜寧,,yrdb3100,ds_159
nm_8310,en,funing,,yrdb3100,ds_159
nm_8311,zh-cn,阜寧,,yrdb3100,ds_673
nm_8312,en,funing,,yrdb3100,ds_673
nm_8313,zh-cn,阜寧,,yrdb3100,ds_943
nm_8314,en,funing,,yrdb3100,ds_943
nm_8315,zh-cn,阜寧,,yrdb3100,ds_944
nm_8316,en,funing,,yrdb3100,ds_944
nm_8317,zh-cn,陽興寨,,yrdb3102,us_80709
nm_8318,en,yangxing zhai,,yrdb3102,us_80709
nm_8319,zh-cn,陽城,,yrdb3103,us_20130
nm_8320,en,yang cheng,,yrdb3103,us_20130
nm_8321,zh-cn,陽城縣,,yrdb3104,ds_212
nm_8322,en,yangcheng xian,,yrdb3104,ds_212
nm_8323,zh-cn,陽城縣,,yrdb3104,ds_306
nm_8324,en,yangcheng xian,,yrdb3104,ds_306
nm_8325,zh-cn,陽市邑,,yrdb3105,us_30006
nm_8326,en,yangshi yi,,yrdb3105,us_30006
nm_8327,zh-cn,陽市邑,,yrdb3105,us_40075
nm_8328,en,yangshi yi,,yrdb3105,us_40075
nm_8329,zh-cn,陽平鎮,,yrdb3106,us_80287
nm_8330,en,yangping zhen,,yrdb3106,us_80287
nm_8331,zh-cn,陽方口堡,,yrdb3108,us_80668
nm_8332,en,yangfangkou bao,,yrdb3108,us_80668
nm_8333,zh-cn,陽方口堡,,yrdb3108,us_70107
nm_8334,en,yangfangkou bao,,yrdb3108,us_70107
nm_8335,zh-cn,陽明堡,,yrdb3109,us_80860
nm_8336,en,yangming bao,,yrdb3109,us_80860
nm_8337,zh-cn,陽曲,,yrdb3110,us_40012
nm_8338,en,yangqu,,yrdb3110,us_40012
nm_8339,zh-cn,陽樊田,,yrdb3111,us_20173
nm_8340,en,yangfantian,,yrdb3111,us_20173
nm_8341,zh-cn,陽武,,yrdb3112,ds_448
nm_8342,en,yangwu,,yrdb3112,ds_448
nm_8343,zh-cn,陽武,,yrdb3112,ds_630
nm_8344,en,yangwu,,yrdb3112,ds_630
nm_8345,zh-cn,陽武,,yrdb3112,ds_1262
nm_8346,en,yangwu,,yrdb3112,ds_1262
nm_8347,zh-cn,陽武縣,,yrdb3113,ds_84
nm_8348,en,yangwu xian,,yrdb3113,ds_84
nm_8349,zh-cn,陽武縣,,yrdb3113,ds_117
nm_8350,en,yangwu xian,,yrdb3113,ds_117
nm_8351,zh-cn,陽武縣,,yrdb3113,ds_421
nm_8352,en,yangwu xian,,yrdb3113,ds_421
nm_8353,zh-cn,陽武縣,,yrdb3113,ds_447
nm_8354,en,yangwu xian,,yrdb3113,ds_447
nm_8355,zh-cn,陽武縣,,yrdb3113,ds_509
nm_8356,en,yangwu xian,,yrdb3113,ds_509
nm_8357,zh-cn,陽武縣,,yrdb3113,ds_547
nm_8358,en,yangwu xian,,yrdb3113,ds_547
nm_8359,zh-cn,陽武縣,,yrdb3113,ds_583
nm_8360,en,yangwu xian,,yrdb3113,ds_583
nm_8361,zh-cn,陽武縣,,yrdb3113,ds_815
nm_8362,en,yangwu xian,,yrdb3113,ds_815
nm_8363,zh-cn,陽武縣,,yrdb3113,ds_830
nm_8364,en,yangwu xian,,yrdb3113,ds_830
nm_8365,zh-cn,陽武縣,,yrdb3113,ds_863
nm_8366,en,yangwu xian,,yrdb3113,ds_863
nm_8367,zh-cn,陽武縣,,yrdb3113,ds_1263
nm_8368,en,yangwu xian,,yrdb3113,ds_1263
nm_8369,zh-cn,陽武峪堡,,yrdb3114,us_80851
nm_8370,en,yangwuyu bao,,yrdb3114,us_80851
nm_8371,zh-cn,陽湖,,yrdb3115,ds_1261
nm_8372,en,yanghu,,yrdb3115,ds_1261
nm_8373,zh-cn,陽翟,,yrdb3117,ds_1264
nm_8374,en,yangzhai,,yrdb3117,ds_1264
nm_8375,zh-cn,陽胡城,,yrdb3118,us_40079
nm_8376,en,yanghu cheng,,yrdb3118,us_40079
nm_8377,zh-cn,陽胡城,,yrdb3118,us_10057
nm_8378,en,yanghu cheng,,yrdb3118,us_10057
nm_8379,zh-cn,陽谷,,yrdb3119,ds_1260
nm_8380,en,yang gu,,yrdb3119,ds_1260
nm_8381,zh-cn,陽谷,,yrdb3119,ds_233
nm_8382,en,yang gu,,yrdb3119,ds_233
nm_8383,zh-cn,陽谷,,yrdb3119,ds_497
nm_8384,en,yang gu,,yrdb3119,ds_497
nm_8385,zh-cn,陽谷堤,,yrdb3121,ds_748
nm_8386,en,yanggu di,,yrdb3121,ds_748
nm_8387,zh-cn,陽邑,,yrdb3122,us_10143
nm_8388,en,yang yi,,yrdb3122,us_10143
nm_8389,zh-cn,陽阿城,,yrdb3123,us_40104
nm_8390,en,yanga cheng,,yrdb3123,us_40104
nm_8391,zh-cn,陰地關,,yrdb3125,us_70070
nm_8392,en,yindi guan,,yrdb3125,us_70070
nm_8393,zh-cn,陰地關,,yrdb3125,us_10044
nm_8394,en,yindi guan,,yrdb3125,us_10044
nm_8395,zh-cn,陰密,,yrdb3126,us_20002
nm_8396,en,yinmi,,yrdb3126,us_20002
nm_8397,zh-cn,陰密,,yrdb3126,us_10120
nm_8398,en,yinmi,,yrdb3126,us_10120
nm_8399,zh-cn,陰密,,yrdb3126,us_40020
nm_8400,en,yinmi,,yrdb3126,us_40020
nm_8401,zh-cn,陰密,,yrdb3126,us_40041
nm_8402,en,yinmi,,yrdb3126,us_40041
nm_8403,zh-cn,陰密,,yrdb3126,us_40051
nm_8404,en,yinmi,,yrdb3126,us_40051
nm_8405,zh-cn,陰成,,yrdb3127,us_10065
nm_8406,en,yincheng,,yrdb3127,us_10065
nm_8407,zh-cn,陰晉,,yrdb3128,us_10070
nm_8408,en,yinjin,,yrdb3128,us_10070
nm_8409,zh-cn,陰館城,,yrdb3130,us_40147
nm_8410,en,yinguan cheng,,yrdb3130,us_40147
nm_8411,zh-cn,陰館城,,yrdb3130,us_30096
nm_8412,en,yinguan cheng,,yrdb3130,us_30096
nm_8413,zh-cn,階州,,yrdb3131,ds_1414
nm_8414,en,jie zhou,,yrdb3131,ds_1414
nm_8415,zh-cn,阻虎堡,,yrdb3132,us_70044
nm_8416,en,zuhu bao,,yrdb3132,us_70044
nm_8417,zh-cn,阻虎堡,,yrdb3132,us_80647
nm_8418,en,zuhu bao,,yrdb3132,us_80647
nm_8419,zh-cn,阿城,,yrdb3133,us_20086
nm_8420,en,a cheng,,yrdb3133,us_20086
nm_8421,zh-cn,阿城,,yrdb3133,us_30121
nm_8422,en,a cheng,,yrdb3133,us_30121
nm_8423,zh-cn,阿幹,,yrdb3134,us_70427
nm_8424,en,agan,,yrdb3134,us_70427
nm_8425,zh-cn,阿幹,,yrdb3134,us_80376
nm_8426,en,agan,,yrdb3134,us_80376
nm_8427,zh-cn,阿房宮,,yrdb3136,us_20005
nm_8428,en,epang gong,,yrdb3136,us_20005
nm_8429,zh-cn,阿房宮,,yrdb3136,us_40233
nm_8430,en,epang gong,,yrdb3136,us_40233
nm_8431,zh-cn,阿拉廟,,yrdb3137,us_81015
nm_8432,en,ala miao,,yrdb3137,us_81015
nm_8433,zh-cn,阿魯烏爾圖,,yrdb3138,us_81032
nm_8434,en,aluwuertu,,yrdb3138,us_81032
nm_8435,zh-cn,附城鎮,,yrdb3139,us_80963
nm_8436,en,fucheng zhen,,yrdb3139,us_80963
nm_8437,zh-cn,陸家社,,yrdb3140,ds_374
nm_8438,en,lujiashe,,yrdb3140,ds_374
nm_8439,zh-cn,陸座樓,,yrdb3141,ds_375
nm_8440,en,luzuolou,,yrdb3141,ds_375
nm_8441,zh-cn,陸柏鎮,,yrdb3142,us_80223
nm_8442,en,lubai zhen,,yrdb3142,us_80223
nm_8443,zh-cn,陸渾關,,yrdb3143,us_20076
nm_8444,en,luhun guan,,yrdb3143,us_20076
nm_8445,zh-cn,陸渾關,,yrdb3143,us_20179
nm_8446,en,luhun guan,,yrdb3143,us_20179
nm_8447,zh-cn,大寨站,,yrdb3145,us_70447
nm_8448,en,dazhai zhan,,yrdb3145,us_70447
nm_8449,zh-cn,大寨站,,yrdb3145,us_20262
nm_8450,en,dazhai zhan,,yrdb3145,us_20262
nm_8451,zh-cn,隴城關,,yrdb3147,us_70183
nm_8452,en,longcheng guan,,yrdb3147,us_70183
nm_8453,zh-cn,隴城關,,yrdb3147,us_81175
nm_8454,en,longcheng guan,,yrdb3147,us_81175
nm_8455,zh-cn,隴城關,,yrdb3147,us_30114
nm_8456,en,longcheng guan,,yrdb3147,us_30114
nm_8457,zh-cn,隴城關,,yrdb3147,us_40023
nm_8458,en,longcheng guan,,yrdb3147,us_40023
nm_8459,zh-cn,隴城縣,,yrdb3148,ds_1079
nm_8460,en,longcheng xian,,yrdb3148,ds_1079
nm_8461,zh-cn,隴安,,yrdb3149,us_70264
nm_8462,en,longan,,yrdb3149,us_70264
nm_8463,zh-cn,隴西縣,,yrdb3150,ds_1080
nm_8464,en,longxi xian,,yrdb3150,ds_1080
nm_8465,zh-cn,陳,,yrdb3151,ds_893
nm_8466,en,chen,,yrdb3151,ds_893
nm_8467,zh-cn,陳兩河,,yrdb3152,ds_1377
nm_8468,en,chenliang he,,yrdb3152,ds_1377
nm_8469,zh-cn,陳倉,,yrdb3153,us_10118
nm_8470,en,chencang,,yrdb3153,us_10118
nm_8471,zh-cn,陳倉,,yrdb3153,us_40022
nm_8472,en,chencang,,yrdb3153,us_40022
nm_8473,zh-cn,陳倉,,yrdb3153,us_40053
nm_8474,en,chencang,,yrdb3153,us_40053
nm_8475,zh-cn,陳壚鎮,,yrdb3154,us_80208
nm_8476,en,chenlu zhen,,yrdb3154,us_80208
nm_8477,zh-cn,陳埽,,yrdb3155,ds_76
nm_8478,en,chen sao,,yrdb3155,ds_76
nm_8479,zh-cn,陳孟口,,yrdb3156,ds_72
nm_8480,en,chenmeng kou,,yrdb3156,ds_72
nm_8481,zh-cn,陳家口,,yrdb3157,ds_63
nm_8482,en,chenjia kou,,yrdb3157,ds_63
nm_8483,zh-cn,陳家堡,,yrdb3158,ds_61
nm_8484,en,chenjia pu,,yrdb3158,ds_61
nm_8485,zh-cn,陳家寨,,yrdb3159,us_80624
nm_8486,en,chenjia zhai,,yrdb3159,us_80624
nm_8487,zh-cn,陳家屯,,yrdb3160,ds_68
nm_8488,en,chenjia tun,,yrdb3160,ds_68
nm_8489,zh-cn,陳家莊,,yrdb3161,ds_70
nm_8490,en,chenjia zhuang,,yrdb3161,ds_70
nm_8491,zh-cn,陳家林,,yrdb3162,ds_64
nm_8492,en,chenjialin,,yrdb3162,ds_64
nm_8493,zh-cn,陳家樓,,yrdb3163,ds_65
nm_8494,en,chenjialou,,yrdb3163,ds_65
nm_8495,zh-cn,陳家浦,,yrdb3164,ds_66
nm_8496,en,chenjiapu,,yrdb3164,ds_66
nm_8497,zh-cn,陳家社,,yrdb3165,ds_67
nm_8498,en,chenjiashe,,yrdb3165,ds_67
nm_8499,zh-cn,陳家窯,,yrdb3166,ds_69
nm_8500,en,chenjiayao,,yrdb3166,ds_69
nm_8501,zh-cn,陳家紙坊,,yrdb3167,us_80129
nm_8502,en,chenjiazhifang,,yrdb3167,us_80129
nm_8503,zh-cn,陳家道,,yrdb3168,ds_62
nm_8504,en,chenjia dao,,yrdb3168,ds_62
nm_8505,zh-cn,陳州,,yrdb3169,ds_1215
nm_8506,en,chen zhou,,yrdb3169,ds_1215
nm_8507,zh-cn,陳州,,yrdb3169,ds_1338
nm_8508,en,chen zhou,,yrdb3169,ds_1338
nm_8509,zh-cn,陳村,,yrdb3170,us_80280
nm_8510,en,chen cun,,yrdb3170,us_80280
nm_8511,zh-cn,陳村峪,,yrdb3171,us_70072
nm_8512,en,chencunyu,,yrdb3171,us_70072
nm_8513,zh-cn,陳橋鋪,,yrdb3172,ds_74
nm_8514,en,chenqiao pu,,yrdb3172,ds_74
nm_8515,zh-cn,陳橋鎮,,yrdb3173,ds_75
nm_8516,en,chenqiao zhen,,yrdb3173,ds_75
nm_8517,zh-cn,陳留,,yrdb3174,ds_190
nm_8518,en,chenliu,,yrdb3174,ds_190
nm_8519,zh-cn,陳留,,yrdb3174,ds_217
nm_8520,en,chenliu,,yrdb3174,ds_217
nm_8521,zh-cn,陳留,,yrdb3174,ds_288
nm_8522,en,chenliu,,yrdb3174,ds_288
nm_8523,zh-cn,陳留,,yrdb3174,ds_300
nm_8524,en,chenliu,,yrdb3174,ds_300
nm_8525,zh-cn,陳留,,yrdb3174,ds_411
nm_8526,en,chenliu,,yrdb3174,ds_411
nm_8527,zh-cn,陳留,,yrdb3174,ds_435
nm_8528,en,chenliu,,yrdb3174,ds_435
nm_8529,zh-cn,陳留,,yrdb3174,ds_454
nm_8530,en,chenliu,,yrdb3174,ds_454
nm_8531,zh-cn,陳留,,yrdb3174,ds_894
nm_8532,en,chenliu,,yrdb3174,ds_894
nm_8533,zh-cn,陳福莊,,yrdb3175,ds_60
nm_8534,en,chenfu zhuang,,yrdb3175,ds_60
nm_8535,zh-cn,陳空鎮,,yrdb3176,ds_71
nm_8536,en,chenkong zhen,,yrdb3176,ds_71
nm_8537,zh-cn,陳鋪,,yrdb3177,ds_73
nm_8538,en,chen pu,,yrdb3177,ds_73
nm_8539,zh-cn,陘城,,yrdb3178,us_10050
nm_8540,en,xing cheng,,yrdb3178,us_10050
nm_8541,zh-cn,陌底鎮,,yrdb3180,us_80937
nm_8542,en,modi zhen,,yrdb3180,us_80937
nm_8543,zh-cn,陌底鎮,,yrdb3180,us_70004
nm_8544,en,modi zhen,,yrdb3180,us_70004
nm_8545,zh-cn,陜縣,,yrdb3184,us_40035
nm_8546,en,xia xian,,yrdb3184,us_40035
nm_8547,zh-cn,陜縣,,yrdb3184,us_10062
nm_8548,en,xia xian,,yrdb3184,us_10062
nm_8549,zh-cn,陜縣,,yrdb3184,ds_1643
nm_8550,en,xia xian,,yrdb3184,ds_1643
nm_8551,zh-cn,陜右,,yrdb3185,ds_1648
nm_8552,en,xiayou,,yrdb3185,ds_1648
nm_8553,zh-cn,陜州,,yrdb3186,ds_488
nm_8554,en,xia zhou,,yrdb3186,ds_488
nm_8555,zh-cn,陜州,,yrdb3186,ds_618
nm_8556,en,xia zhou,,yrdb3186,ds_618
nm_8557,zh-cn,陜州,,yrdb3186,ds_656
nm_8558,en,xia zhou,,yrdb3186,ds_656
nm_8559,zh-cn,陜州,,yrdb3186,ds_979
nm_8560,en,xia zhou,,yrdb3186,ds_979
nm_8561,zh-cn,陜州,,yrdb3186,ds_1476
nm_8562,en,xia zhou,,yrdb3186,ds_1476
nm_8563,zh-cn,陜州,,yrdb3186,ds_1649
nm_8564,en,xia zhou,,yrdb3186,ds_1649
nm_8565,zh-cn,陜津,,yrdb3187,us_30008
nm_8566,en,xia jin,,yrdb3187,us_30008
nm_8567,zh-cn,陜西,,yrdb3188,ds_891
nm_8568,en,xiaxi,,yrdb3188,ds_891
nm_8569,zh-cn,陜西,,yrdb3188,ds_934
nm_8570,en,xiaxi,,yrdb3188,ds_934
nm_8571,zh-cn,陜西,,yrdb3188,ds_1028
nm_8572,en,xiaxi,,yrdb3188,ds_1028
nm_8573,zh-cn,陜西,,yrdb3188,ds_1393
nm_8574,en,xiaxi,,yrdb3188,ds_1393
nm_8575,zh-cn,陜西,,yrdb3188,ds_1645
nm_8576,en,xiaxi,,yrdb3188,ds_1645
nm_8577,zh-cn,陜西,,yrdb3188,ds_1784
nm_8578,en,xiaxi,,yrdb3188,ds_1784
nm_8579,zh-cn,陜西,,yrdb3188,ds_1031
nm_8580,en,xiaxi,,yrdb3188,ds_1031
nm_8581,zh-cn,陜西,,yrdb3188,ds_1149
nm_8582,en,xiaxi,,yrdb3188,ds_1149
nm_8583,zh-cn,陜西,,yrdb3188,ds_1644
nm_8584,en,xiaxi,,yrdb3188,ds_1644
nm_8585,zh-cn,陜西東路,,yrdb3189,ds_1646
nm_8586,en,xiaxidong lu,,yrdb3189,ds_1646
nm_8587,zh-cn,陜西路,,yrdb3190,ds_1647
nm_8588,en,xiaxi lu,,yrdb3190,ds_1647
nm_8589,zh-cn,陡山,,yrdb3191,ds_1684
nm_8590,en,dou shan,,yrdb3191,ds_1684
nm_8591,zh-cn,陵,,yrdb3192,ds_1074
nm_8592,en,ling,,yrdb3192,ds_1074
nm_8593,zh-cn,陵井驛,,yrdb3193,us_80685
nm_8594,en,lingjing yi,,yrdb3193,us_80685
nm_8595,zh-cn,陶家店,,yrdb3194,ds_591
nm_8596,en,taojiadian,,yrdb3194,ds_591
nm_8597,zh-cn,陶莊,,yrdb3195,ds_592
nm_8598,en,tao zhuang,,yrdb3195,ds_592
nm_8599,zh-cn,陶村堡,,yrdb3196,us_80932
nm_8600,en,taocun bao,,yrdb3196,us_80932
nm_8601,zh-cn,隆務寺,,yrdb3197,us_80335
nm_8602,en,longwu si,,yrdb3197,us_80335
nm_8603,zh-cn,隆坊,,yrdb3198,us_80141
nm_8604,en,longfang,,yrdb3198,us_80141
nm_8605,zh-cn,隆平,,yrdb3199,ds_1078
nm_8606,en,longping,,yrdb3199,ds_1078
nm_8607,zh-cn,隆舟峪,,yrdb3200,us_70088
nm_8608,en,longzhouyu,,yrdb3200,us_70088
nm_8609,zh-cn,隘口村,,yrdb3201,us_80906
nm_8610,en,aikou cun,,yrdb3201,us_80906
nm_8611,zh-cn,隰,,yrdb3202,ds_1216
nm_8612,en,xi,,yrdb3202,ds_1216
nm_8613,zh-cn,隰城,,yrdb3203,us_20186
nm_8614,en,xi cheng,,yrdb3203,us_20186
nm_8615,zh-cn,隰寧堡,,yrdb3204,us_70244
nm_8616,en,xining bao,,yrdb3204,us_70244
nm_8617,zh-cn,雁翔關,,yrdb3205,us_80007
nm_8618,en,yanxiang guan,,yrdb3205,us_80007
nm_8619,zh-cn,雁門關,,yrdb3206,us_80848
nm_8620,en,yanmen guan,,yrdb3206,us_80848
nm_8621,zh-cn,雁領關,,yrdb3207,us_70367
nm_8622,en,yanling guan,,yrdb3207,us_70367
nm_8623,zh-cn,雄州,,yrdb3208,ds_1528
nm_8624,en,xiong zhou,,yrdb3208,ds_1528
nm_8625,zh-cn,雄武埽,,yrdb3209,ds_729
nm_8626,en,xiongwu sao,,yrdb3209,ds_729
nm_8627,zh-cn,雅州,,yrdb3210,ds_1535
nm_8628,en,ya zhou,,yrdb3210,ds_1535
nm_8629,zh-cn,集仙館,,yrdb3211,us_40245
nm_8630,en,jixianguan,,yrdb3211,us_40245
nm_8631,zh-cn,集州,,yrdb3212,ds_1402
nm_8632,en,ji zhou,,yrdb3212,ds_1402
nm_8633,zh-cn,集靈宮,,yrdb3213,us_20057
nm_8634,en,jiling gong,,yrdb3213,us_20057
nm_8635,zh-cn,雍,,yrdb3214,ds_1551
nm_8636,en,yong,,yrdb3214,ds_1551
nm_8637,zh-cn,雍丘,,yrdb3215,ds_1274
nm_8638,en,yong qiu,,yrdb3215,ds_1274
nm_8639,zh-cn,雍縣,,yrdb3216,us_40021
nm_8640,en,yong xian,,yrdb3216,us_40021
nm_8641,zh-cn,雍縣,,yrdb3216,us_40033
nm_8642,en,yong xian,,yrdb3216,us_40033
nm_8643,zh-cn,雍縣,,yrdb3216,us_40042
nm_8644,en,yong xian,,yrdb3216,us_40042
nm_8645,zh-cn,雍縣,,yrdb3216,us_40052
nm_8646,en,yong xian,,yrdb3216,us_40052
nm_8647,zh-cn,雎州,,yrdb3217,ds_817
nm_8648,en,ju zhou,,yrdb3217,ds_817
nm_8649,zh-cn,雕陰,,yrdb3218,us_10093
nm_8650,en,diaoyin,,yrdb3218,us_10093
nm_8651,zh-cn,雨金鎮,,yrdb3219,us_80256
nm_8652,en,yujin zhen,,yrdb3219,us_80256
nm_8653,zh-cn,零口鎮,,yrdb3220,us_70315
nm_8654,en,lingkou zhen,,yrdb3220,us_70315
nm_8655,zh-cn,零口鎮,,yrdb3220,us_80254
nm_8656,en,lingkou zhen,,yrdb3220,us_80254
nm_8657,zh-cn,雷家莊堡,,yrdb3221,us_80735
nm_8658,en,leijiazhuang bao,,yrdb3221,us_80735
nm_8659,zh-cn,雷家集,,yrdb3222,ds_320
nm_8660,en,leijia ji,,yrdb3222,ds_320
nm_8661,zh-cn,雷村鎮,,yrdb3223,us_80166
nm_8662,en,leicun zhen,,yrdb3223,us_80166
nm_8663,zh-cn,雷福堡,,yrdb3224,us_70223
nm_8664,en,leifu bao,,yrdb3224,us_70223
nm_8665,zh-cn,雷街鎮,,yrdb3225,us_80164
nm_8666,en,leijie zhen,,yrdb3225,us_80164
nm_8667,zh-cn,雷遠鎮,,yrdb3226,us_80149
nm_8668,en,leiyuan zhen,,yrdb3226,us_80149
nm_8669,zh-cn,雷陽鎮,,yrdb3227,us_81135
nm_8670,en,leiyang zhen,,yrdb3227,us_81135
nm_8671,zh-cn,霍家橋,,yrdb3228,ds_266
nm_8672,en,huojia qiao,,yrdb3228,ds_266
nm_8673,zh-cn,霍山,,yrdb3229,ds_1008
nm_8674,en,huo shan,,yrdb3229,ds_1008
nm_8675,zh-cn,霍州,,yrdb3230,ds_1072
nm_8676,en,huo zhou,,yrdb3230,ds_1072
nm_8677,zh-cn,霍趙堡,,yrdb3231,us_80928
nm_8678,en,huozhao bao,,yrdb3231,us_80928
nm_8679,zh-cn,霍魯罕召,,yrdb3232,us_81019
nm_8680,en,huoluhanzhao,,yrdb3232,us_81019
nm_8681,zh-cn,霜澤寨,,yrdb3233,us_80973
nm_8682,en,shuangze zhai,,yrdb3233,us_80973
nm_8683,zh-cn,露井鎮,,yrdb3234,us_80172
nm_8684,en,lujing zhen,,yrdb3234,us_80172
nm_8685,zh-cn,露鋪,,yrdb3235,ds_376
nm_8686,en,lu pu,,yrdb3235,ds_376
nm_8687,zh-cn,霸上,,yrdb3236,us_40018
nm_8688,en,bashang,,yrdb3236,us_40018
nm_8689,zh-cn,霸州,,yrdb3237,ds_1321
nm_8690,en,ba zhou,,yrdb3237,ds_1321
nm_8691,zh-cn,霸橋,,yrdb3238,us_30046
nm_8692,en,ba qiao,,yrdb3238,us_30046
nm_8693,zh-cn,青,,yrdb3239,ds_1129
nm_8694,en,qing,,yrdb3239,ds_1129
nm_8695,zh-cn,清豐口,,yrdb3240,ds_471
nm_8696,en,qingfeng kou,,yrdb3240,ds_471
nm_8697,zh-cn,青岡,,yrdb3241,ds_472
nm_8698,en,qinggang,,yrdb3241,ds_472
nm_8699,zh-cn,青岡坪,,yrdb3242,us_80189
nm_8700,en,qinggang ping,,yrdb3242,us_80189
nm_8701,zh-cn,青岡峽,,yrdb3243,us_70282
nm_8702,en,qinggangxia,,yrdb3243,us_70282
nm_8703,zh-cn,青岡峽,,yrdb3243,us_80561
nm_8704,en,qinggangxia,,yrdb3243,us_80561
nm_8705,zh-cn,青化鎮,,yrdb3244,us_80106
nm_8706,en,qinghua zhen,,yrdb3244,us_80106
nm_8707,zh-cn,青縣,,yrdb3245,ds_1132
nm_8708,en,qing xian,,yrdb3245,ds_1132
nm_8709,zh-cn,青城,,yrdb3246,ds_1130
nm_8710,en,qing cheng,,yrdb3246,ds_1130
nm_8711,zh-cn,青墩營,,yrdb3247,ds_470
nm_8712,en,qingdun ying,,yrdb3247,ds_470
nm_8713,zh-cn,青家驛,,yrdb3249,us_80515
nm_8714,en,qingjia yi,,yrdb3249,us_80515
nm_8715,zh-cn,青家驛,,yrdb3249,us_70185
nm_8716,en,qingjia yi,,yrdb3249,us_70185
nm_8717,zh-cn,青州,,yrdb3250,ds_1469
nm_8718,en,qing zhou,,yrdb3250,ds_1469
nm_8719,zh-cn,青泥,,yrdb3251,us_40232
nm_8720,en,qingni,,yrdb3251,us_40232
nm_8721,zh-cn,青海,,yrdb3252,ds_1634
nm_8722,en,qinghai,,yrdb3252,ds_1634
nm_8723,zh-cn,青海,,yrdb3252,ds_1781
nm_8724,en,qinghai,,yrdb3252,ds_1781
nm_8725,zh-cn,青海東部,,yrdb3253,ds_1635
nm_8726,en,qinghaidongbu,,yrdb3253,ds_1635
nm_8727,zh-cn,青田,,yrdb3254,ds_1131
nm_8728,en,qingtian,,yrdb3254,ds_1131
nm_8729,zh-cn,青石岸,,yrdb3255,us_20259
nm_8730,en,qingshian,,yrdb3255,us_20259
nm_8731,zh-cn,青花鎮,,yrdb3256,us_80293
nm_8732,en,qinghua zhen,,yrdb3256,us_80293
nm_8733,zh-cn,青陽灣,,yrdb3257,ds_474
