evtp_id,place_id,event,attestation
evtp_5676,yrdb1417,ev_1864,ds_331
evtp_5677,yrdb1417,ev_2023,ds_331
evtp_5678,yrdb1419,ev_2519,ds_322
evtp_5679,yrdb1419,ev_2443,ds_322
evtp_5680,yrdb1419,ev_2520,ds_322
evtp_5681,yrdb1419,ev_2411,ds_322
evtp_5682,yrdb1419,ev_2762,ds_322
evtp_5683,yrdb3029,ev_2519,ds_322
evtp_5684,yrdb3029,ev_2443,ds_322
evtp_5685,yrdb3029,ev_2520,ds_322
evtp_5686,yrdb3029,ev_2411,ds_322
evtp_5687,yrdb3029,ev_2762,ds_322
evtp_5688,yrdb1424,ev_1731,ds_727
evtp_5689,yrdb1424,ev_1732,ds_727
evtp_5690,yrdb2341,ev_1731,ds_727
evtp_5691,yrdb2341,ev_1732,ds_727
evtp_5692,yrdb1424,ev_1735,ds_728
evtp_5693,yrdb1427,ev_843,ds_139
evtp_5694,yrdb1428,ev_3298,ds_138
evtp_5695,yrdb1437,ev_1364,ds_452
evtp_5696,yrdb1437,ev_1365,ds_452
evtp_5697,yrdb1437,ev_1368,ds_452
evtp_5698,yrdb1437,ev_1370,ds_452
evtp_5699,yrdb2646,ev_1364,ds_452
evtp_5700,yrdb2646,ev_1365,ds_452
evtp_5701,yrdb2646,ev_1368,ds_452
evtp_5702,yrdb2646,ev_1370,ds_452
evtp_5703,yrdb1437,ev_1360,ds_1122
evtp_5704,yrdb1437,ev_1384,ds_1122
evtp_5705,yrdb1437,ev_1576,ds_1122
evtp_5706,yrdb1437,ev_1625,ds_1122
evtp_5707,yrdb1437,ev_1665,ds_1122
evtp_5708,yrdb1437,ev_1666,ds_1122
evtp_5709,yrdb1437,ev_1667,ds_1122
evtp_5710,yrdb1437,ev_1674,ds_1122
evtp_5711,yrdb1437,ev_2280,ds_1122
evtp_5712,yrdb1437,ev_2288,ds_1122
evtp_5713,yrdb1437,ev_2301,ds_1122
evtp_5714,yrdb1437,ev_2302,ds_1122
evtp_5715,yrdb1437,ev_3443,ds_1122
evtp_5716,yrdb1437,ev_1340,ds_1122
evtp_5717,yrdb1437,ev_1343,ds_1122
evtp_5718,yrdb1437,ev_1345,ds_1122
evtp_5719,yrdb1437,ev_1362,ds_1122
evtp_5720,yrdb1437,ev_1588,ds_1122
evtp_5721,yrdb1437,ev_1633,ds_1122
evtp_5722,yrdb1437,ev_1311,ds_1122
evtp_5723,yrdb1437,ev_1167,ds_1122
evtp_5724,yrdb1438,ev_306,ds_1465
evtp_5725,yrdb1440,ev_484,ds_1265
evtp_5726,yrdb1440,ev_521. 542,ds_1265
evtp_5727,yrdb1440,ev_616,ds_761
evtp_5728,yrdb2944,ev_616,ds_761
evtp_5729,yrdb1442,ev_3599,ds_763
evtp_5730,yrdb1449,ev_2419,ds_760
evtp_5731,yrdb1449,ev_2695,ds_760
evtp_5732,yrdb1452,ev_2550,ds_754
evtp_5733,yrdb1453,ev_2813,ds_757
evtp_5734,yrdb1453,ev_2521,ds_757
evtp_5735,yrdb2611,ev_2813,ds_757
evtp_5736,yrdb2611,ev_2521,ds_757
evtp_5737,yrdb1454,ev_2723,ds_755
evtp_5738,yrdb1903,ev_2723,ds_755
evtp_5739,yrdb1455,ev_1892,ds_752
evtp_5740,yrdb1748,ev_1892,ds_752
evtp_5741,yrdb1456,ev_3384,ds_750
evtp_5742,yrdb1460,ev_1749,ds_762
evtp_5743,yrdb1460,ev_1751,ds_762
evtp_5744,yrdb1460,ev_2633,ds_762
evtp_5745,yrdb1465,ev_1887,ds_764
evtp_5746,yrdb1494,ev_288,ds_1139
evtp_5747,yrdb1494,ev_287,ds_1139
evtp_5748,yrdb1496,ev_2280,ds_1303
evtp_5749,yrdb1498,ev_3132,ds_363
evtp_5750,yrdb1508,ev_1938,ds_362
evtp_5751,yrdb1508,ev_1976,ds_362
evtp_5752,yrdb1508,ev_1982,ds_362
evtp_5753,yrdb1512,ev_2958,ds_1724
evtp_5754,yrdb1514,ev_1027,ds_309
evtp_5755,yrdb1515,ev_1926,ds_310
evtp_5756,yrdb2002,ev_1926,ds_310
evtp_5757,yrdb1518,ev_3200,ds_121
evtp_5758,yrdb1518,ev_3363,ds_587
evtp_5759,yrdb1519,ev_2909,ds_1181
evtp_5760,yrdb1520,ev_1429,ds_589
evtp_5761,yrdb1520,ev_3510,ds_589
evtp_5762,yrdb1521,ev_2541,ds_588
evtp_5763,yrdb1522,ev_2330,ds_65
evtp_5764,yrdb1522,ev_2340,ds_65
evtp_5765,yrdb1522,ev_2105,ds_65
evtp_5766,yrdb1522,ev_2106,ds_65
evtp_5767,yrdb1522,ev_2720,ds_65
evtp_5768,yrdb3163,ev_2330,ds_65
evtp_5769,yrdb3163,ev_2340,ds_65
evtp_5770,yrdb3163,ev_2105,ds_65
evtp_5771,yrdb3163,ev_2106,ds_65
evtp_5772,yrdb3163,ev_2720,ds_65
evtp_5773,yrdb1522,ev_2054,ds_251
evtp_5774,yrdb3478,ev_2054,ds_251
evtp_5775,yrdb1522,ev_2317,ds_256
evtp_5776,yrdb1522,ev_2053,ds_256
evtp_5777,yrdb3481,ev_2317,ds_256
evtp_5778,yrdb3481,ev_2053,ds_256
evtp_5779,yrdb1522,ev_2363,ds_457
evtp_5780,yrdb1522,ev_1915,ds_457
evtp_5781,yrdb1522,ev_2428,ds_457
evtp_5782,yrdb1522,ev_2686,ds_512
evtp_5783,yrdb1522,ev_2698,ds_512
evtp_5784,yrdb1726,ev_2686,ds_512
evtp_5785,yrdb1726,ev_2698,ds_512
evtp_5786,yrdb1522,ev_1951,ds_590
evtp_5787,yrdb1522,ev_2541,ds_371
evtp_5788,yrdb1522,ev_2493,ds_371
evtp_5789,yrdb1522,ev_2989,ds_371
evtp_5790,yrdb3546,ev_2541,ds_371
evtp_5791,yrdb3546,ev_2493,ds_371
evtp_5792,yrdb3546,ev_2989,ds_371
evtp_5793,yrdb1522,ev_1912,ds_386
evtp_5794,yrdb1522,ev_1982,ds_386
evtp_5795,yrdb1522,ev_2306,ds_386
evtp_5796,yrdb3331,ev_1912,ds_386
evtp_5797,yrdb3331,ev_1982,ds_386
evtp_5798,yrdb3331,ev_2306,ds_386
evtp_5799,yrdb1522,ev_1963,ds_1182
evtp_5800,yrdb1522,ev_1982,ds_1182
evtp_5801,yrdb1522,ev_2012,ds_1182
evtp_5802,yrdb1522,ev_2022,ds_1182
evtp_5803,yrdb1522,ev_2025,ds_1182
evtp_5804,yrdb1522,ev_2174,ds_1182
evtp_5805,yrdb1522,ev_2179,ds_1182
evtp_5806,yrdb1522,ev_2306,ds_1182
evtp_5807,yrdb1522,ev_2313,ds_1182
evtp_5808,yrdb1522,ev_2328,ds_1182
evtp_5809,yrdb1522,ev_2341,ds_1182
evtp_5810,yrdb1522,ev_2346,ds_1182
evtp_5811,yrdb1522,ev_2350,ds_1182
evtp_5812,yrdb1522,ev_2358,ds_1182
evtp_5813,yrdb1522,ev_2366,ds_1182
evtp_5814,yrdb1522,ev_2389,ds_1182
evtp_5815,yrdb1522,ev_2409,ds_1182
evtp_5816,yrdb1522,ev_2415,ds_1182
evtp_5817,yrdb1522,ev_2418,ds_1182
evtp_5818,yrdb1522,ev_2436,ds_1182
evtp_5819,yrdb1522,ev_2458,ds_1182
evtp_5820,yrdb1522,ev_2481,ds_1182
evtp_5821,yrdb1522,ev_2502,ds_1182
evtp_5822,yrdb1522,ev_2519,ds_1182
evtp_5823,yrdb1522,ev_2519,ds_1182
evtp_5824,yrdb1522,ev_2529,ds_1182
evtp_5825,yrdb1522,ev_2537,ds_1182
evtp_5826,yrdb1522,ev_2547,ds_1182
evtp_5827,yrdb1522,ev_2553,ds_1182
evtp_5828,yrdb1522,ev_2557,ds_1182
evtp_5829,yrdb1522,ev_2559,ds_1182
evtp_5830,yrdb1522,ev_2575,ds_1182
evtp_5831,yrdb1522,ev_2582,ds_1182
evtp_5832,yrdb1522,ev_2587,ds_1182
evtp_5833,yrdb1522,ev_2591,ds_1182
evtp_5834,yrdb1522,ev_2595,ds_1182
evtp_5835,yrdb1522,ev_2600,ds_1182
evtp_5836,yrdb1522,ev_2605,ds_1182
evtp_5837,yrdb1522,ev_2608,ds_1182
evtp_5838,yrdb1522,ev_2610,ds_1182
evtp_5839,yrdb1522,ev_2613,ds_1182
evtp_5840,yrdb1522,ev_2620,ds_1182
evtp_5841,yrdb1522,ev_2634,ds_1182
evtp_5842,yrdb1522,ev_2660,ds_1182
evtp_5843,yrdb1522,ev_2667,ds_1182
evtp_5844,yrdb1522,ev_2676,ds_1182
evtp_5845,yrdb1522,ev_2706,ds_1182
evtp_5846,yrdb1522,ev_2728,ds_1182
evtp_5847,yrdb1522,ev_2864,ds_1182
evtp_5848,yrdb1522,ev_2881,ds_1182
evtp_5849,yrdb1522,ev_2884,ds_1182
evtp_5850,yrdb1522,ev_2886,ds_1182
evtp_5851,yrdb1522,ev_2991,ds_1182
evtp_5852,yrdb1522,ev_3025,ds_1182
evtp_5853,yrdb1522,ev_3101,ds_1182
evtp_5854,yrdb1522,ev_3110,ds_1182
evtp_5855,yrdb1522,ev_3158,ds_1182
evtp_5856,yrdb1522,ev_3201,ds_1182
evtp_5857,yrdb1522,ev_3351,ds_1182
evtp_5858,yrdb1522,ev_3370,ds_1182
evtp_5859,yrdb1522,ev_2670,ds_1182
evtp_5860,yrdb1522,ev_1821,ds_1182
evtp_5861,yrdb1522,ev_2053,ds_1182
evtp_5862,yrdb1522,ev_2220,ds_1182
evtp_5863,yrdb1522,ev_2405,ds_1182
evtp_5864,yrdb1522,ev_2406,ds_1182
evtp_5865,yrdb1522,ev_2601,ds_1182
evtp_5866,yrdb1522,ev_2656,ds_1182
evtp_5867,yrdb1522,ev_2694,ds_1182
evtp_5868,yrdb1522,ev_3346,ds_1182
evtp_5869,yrdb1522,ev_1982,ds_1182
evtp_5870,yrdb1903,ev_1963,ds_1182
evtp_5871,yrdb1903,ev_1982,ds_1182
evtp_5872,yrdb1903,ev_2012,ds_1182
evtp_5873,yrdb1903,ev_2022,ds_1182
evtp_5874,yrdb1903,ev_2025,ds_1182
evtp_5875,yrdb1903,ev_2174,ds_1182
evtp_5876,yrdb1903,ev_2179,ds_1182
evtp_5877,yrdb1903,ev_2306,ds_1182
evtp_5878,yrdb1903,ev_2313,ds_1182
evtp_5879,yrdb1903,ev_2328,ds_1182
evtp_5880,yrdb1903,ev_2341,ds_1182
evtp_5881,yrdb1903,ev_2346,ds_1182
evtp_5882,yrdb1903,ev_2350,ds_1182
evtp_5883,yrdb1903,ev_2358,ds_1182
evtp_5884,yrdb1903,ev_2366,ds_1182
evtp_5885,yrdb1903,ev_2389,ds_1182
evtp_5886,yrdb1903,ev_2409,ds_1182
evtp_5887,yrdb1903,ev_2415,ds_1182
evtp_5888,yrdb1903,ev_2418,ds_1182
evtp_5889,yrdb1903,ev_2436,ds_1182
evtp_5890,yrdb1903,ev_2458,ds_1182
evtp_5891,yrdb1903,ev_2481,ds_1182
evtp_5892,yrdb1903,ev_2502,ds_1182
evtp_5893,yrdb1903,ev_2519,ds_1182
evtp_5894,yrdb1903,ev_2519,ds_1182
evtp_5895,yrdb1903,ev_2529,ds_1182
evtp_5896,yrdb1903,ev_2537,ds_1182
evtp_5897,yrdb1903,ev_2547,ds_1182
evtp_5898,yrdb1903,ev_2553,ds_1182
evtp_5899,yrdb1903,ev_2557,ds_1182
evtp_5900,yrdb1903,ev_2559,ds_1182
evtp_5901,yrdb1903,ev_2575,ds_1182
evtp_5902,yrdb1903,ev_2582,ds_1182
evtp_5903,yrdb1903,ev_2587,ds_1182
evtp_5904,yrdb1903,ev_2591,ds_1182
evtp_5905,yrdb1903,ev_2595,ds_1182
evtp_5906,yrdb1903,ev_2600,ds_1182
evtp_5907,yrdb1903,ev_2605,ds_1182
evtp_5908,yrdb1903,ev_2608,ds_1182
evtp_5909,yrdb1903,ev_2610,ds_1182
evtp_5910,yrdb1903,ev_2613,ds_1182
evtp_5911,yrdb1903,ev_2620,ds_1182
evtp_5912,yrdb1903,ev_2634,ds_1182
evtp_5913,yrdb1903,ev_2660,ds_1182
evtp_5914,yrdb1903,ev_2667,ds_1182
evtp_5915,yrdb1903,ev_2676,ds_1182
evtp_5916,yrdb1903,ev_2706,ds_1182
evtp_5917,yrdb1903,ev_2728,ds_1182
evtp_5918,yrdb1903,ev_2864,ds_1182
evtp_5919,yrdb1903,ev_2881,ds_1182
evtp_5920,yrdb1903,ev_2884,ds_1182
evtp_5921,yrdb1903,ev_2886,ds_1182
evtp_5922,yrdb1903,ev_2991,ds_1182
evtp_5923,yrdb1903,ev_3025,ds_1182
evtp_5924,yrdb1903,ev_3101,ds_1182
evtp_5925,yrdb1903,ev_3110,ds_1182
evtp_5926,yrdb1903,ev_3158,ds_1182
evtp_5927,yrdb1903,ev_3201,ds_1182
evtp_5928,yrdb1903,ev_3351,ds_1182
evtp_5929,yrdb1903,ev_3370,ds_1182
evtp_5930,yrdb1903,ev_2670,ds_1182
evtp_5931,yrdb1903,ev_1821,ds_1182
evtp_5932,yrdb1903,ev_2053,ds_1182
evtp_5933,yrdb1903,ev_2220,ds_1182
evtp_5934,yrdb1903,ev_2405,ds_1182
evtp_5935,yrdb1903,ev_2406,ds_1182
evtp_5936,yrdb1903,ev_2601,ds_1182
evtp_5937,yrdb1903,ev_2656,ds_1182
evtp_5938,yrdb1903,ev_2694,ds_1182
evtp_5939,yrdb1903,ev_3346,ds_1182
evtp_5940,yrdb1903,ev_1982,ds_1182
evtp_5941,yrdb1524,ev_2318,ds_741
evtp_5942,yrdb1524,ev_2405,ds_741
evtp_5943,yrdb1524,ev_2542,ds_741
evtp_5944,yrdb1524,ev_2575,ds_741
evtp_5945,yrdb1524,ev_2987,ds_741
evtp_5946,yrdb1524,ev_2502,ds_741
evtp_5947,yrdb2014,ev_2318,ds_741
evtp_5948,yrdb2014,ev_2405,ds_741
evtp_5949,yrdb2014,ev_2542,ds_741
evtp_5950,yrdb2014,ev_2575,ds_741
evtp_5951,yrdb2014,ev_2987,ds_741
evtp_5952,yrdb2014,ev_2502,ds_741
evtp_5953,yrdb1526,ev_3602,ds_494
evtp_5954,yrdb3064,ev_3602,ds_494
evtp_5955,yrdb1529,ev_3581,ds_493
evtp_5956,yrdb1529,ev_3619,ds_493
evtp_5957,yrdb1859,ev_3581,ds_493
evtp_5958,yrdb1859,ev_3619,ds_493
evtp_5959,yrdb1536,ev_156,ds_1621
evtp_5960,yrdb1537,ev_2767,ds_338
evtp_5961,yrdb1538,ev_954,ds_1054
evtp_5962,yrdb1538,ev_537,ds_1054
evtp_5963,yrdb1538,ev_3630,ds_1054
evtp_5964,yrdb1538,ev_3686,ds_1054
evtp_5965,yrdb1538,ev_3704,ds_1054
evtp_5966,yrdb1538,ev_1915,ds_1054
evtp_5967,yrdb1540,ev_973,ds_341
evtp_5968,yrdb1540,ev_1112,ds_341
evtp_5969,yrdb1540,ev_1131,ds_341
evtp_5970,yrdb1540,ev_1132,ds_341
evtp_5971,yrdb1540,ev_1132,ds_341
evtp_5972,yrdb1540,ev_1165,ds_341
evtp_5973,yrdb1540,ev_1209,ds_341
evtp_5974,yrdb1540,ev_1220,ds_341
evtp_5975,yrdb1540,ev_1228,ds_341
evtp_5976,yrdb1540,ev_1208,ds_341
evtp_5977,yrdb1541,ev_1020,ds_337
evtp_5978,yrdb1541,ev_1026,ds_337
evtp_5979,yrdb1542,ev_1887,ds_340
evtp_5980,yrdb1550,ev_408,ds_1047
evtp_5981,yrdb3580,ev_408,ds_1047
evtp_5982,yrdb1550,ev_542,ds_1355
evtp_5983,yrdb1550,ev_359,ds_1355
evtp_5984,yrdb1550,ev_385,ds_1355
evtp_5985,yrdb1550,ev_398,ds_1355
evtp_5986,yrdb1550,ev_456,ds_1355
evtp_5987,yrdb1550,ev_460,ds_1355
evtp_5988,yrdb1550,ev_483,ds_1355
evtp_5989,yrdb1550,ev_486,ds_1355
evtp_5990,yrdb1550,ev_501,ds_1355
evtp_5991,yrdb1550,ev_554,ds_1355
evtp_5992,yrdb1550,ev_787,ds_1355
evtp_5993,yrdb1550,ev_1413,ds_1355
evtp_5994,yrdb1550,ev_1548,ds_1355
evtp_5995,yrdb1550,ev_503,ds_1355
evtp_5996,yrdb1553,ev_1428,ds_898
evtp_5997,yrdb1553,ev_1467,ds_898
evtp_5998,yrdb1553,ev_1499,ds_898
evtp_5999,yrdb1553,ev_1268,ds_898
evtp_6000,yrdb1553,ev_1468,ds_898
evtp_6001,yrdb1554,ev_91,ds_1573
evtp_6002,yrdb1554,ev_58,ds_1573
evtp_6003,yrdb1555,ev_907,ds_1341
evtp_6004,yrdb1555,ev_999,ds_1341
evtp_6005,yrdb1561,ev_1895,ds_1283
evtp_6006,yrdb1561,ev_3392,ds_1283
evtp_6007,yrdb1561,ev_3437,ds_1283
evtp_6008,yrdb1562,ev_2203,ds_1282
evtp_6009,yrdb1564,ev_1847,ds_791
evtp_6010,yrdb1592,ev_758,ds_223
evtp_6011,yrdb1592,ev_845,ds_223
evtp_6012,yrdb1986,ev_758,ds_223
evtp_6013,yrdb1986,ev_845,ds_223
evtp_6014,yrdb1595,ev_1432,ds_1498
evtp_6015,yrdb1596,ev_1137,ds_1308
evtp_6016,yrdb1599,ev_858,ds_1205
evtp_6017,yrdb1599,ev_1499,ds_1205
evtp_6018,yrdb1602,ev_2450,ds_676
evtp_6019,yrdb1602,ev_2443,ds_676
evtp_6020,yrdb1603,ev_552,ds_1508
evtp_6021,yrdb1603,ev_1207,ds_1508
evtp_6022,yrdb1604,ev_1772,ds_678
evtp_6023,yrdb1605,ev_2053,ds_677
evtp_6024,yrdb1605,ev_2379,ds_677
evtp_6025,yrdb1606,ev_2073,ds_679
evtp_6026,yrdb1607,ev_288,ds_1206
evtp_6027,yrdb1607,ev_287,ds_1206
evtp_6028,yrdb1611,ev_1058,ds_1208
evtp_6029,yrdb1611,ev_1055,ds_1208
evtp_6030,yrdb1909,ev_1058,ds_1208
evtp_6031,yrdb1909,ev_1055,ds_1208
evtp_6032,yrdb1612,ev_675,ds_1207
evtp_6033,yrdb1612,ev_521,ds_1207
evtp_6034,yrdb1615,ev_981,ds_1209
evtp_6035,yrdb1615,ev_1327,ds_1509
evtp_6036,yrdb1621,ev_904,ds_1211
evtp_6037,yrdb1621,ev_905,ds_1211
evtp_6038,yrdb1622,ev_310,ds_1210
evtp_6039,yrdb1623,ev_1615,ds_398
evtp_6040,yrdb1623,ev_1637,ds_398
evtp_6041,yrdb3346,ev_1615,ds_398
evtp_6042,yrdb3346,ev_1637,ds_398
evtp_6043,yrdb1623,ev_2604,ds_802
evtp_6044,yrdb1623,ev_2611,ds_802
evtp_6045,yrdb1623,ev_2640,ds_802
evtp_6046,yrdb2773,ev_2604,ds_802
evtp_6047,yrdb2773,ev_2611,ds_802
evtp_6048,yrdb2773,ev_2640,ds_802
evtp_6049,yrdb1623,ev_1615,ds_187
evtp_6050,yrdb2956,ev_1615,ds_187
evtp_6051,yrdb1623,ev_1595,ds_399
evtp_6052,yrdb3346,ev_1595,ds_399
evtp_6053,yrdb1623,ev_2287,ds_680
evtp_6054,yrdb1623,ev_1167,ds_680
evtp_6055,yrdb1903,ev_2287,ds_680
evtp_6056,yrdb1903,ev_1167,ds_680
evtp_6057,yrdb1623,ev_1661,ds_1212
evtp_6058,yrdb1623,ev_1675,ds_1212
evtp_6059,yrdb1623,ev_1715,ds_1212
evtp_6060,yrdb1623,ev_1719,ds_1212
evtp_6061,yrdb1623,ev_1741,ds_1212
evtp_6062,yrdb1623,ev_2022,ds_1212
evtp_6063,yrdb1623,ev_2066,ds_1212
evtp_6064,yrdb1623,ev_2285,ds_1212
evtp_6065,yrdb1623,ev_2295,ds_1212
evtp_6066,yrdb1623,ev_2336,ds_1212
evtp_6067,yrdb1623,ev_2614,ds_1212
evtp_6068,yrdb1623,ev_2622,ds_1212
evtp_6069,yrdb1623,ev_2625,ds_1212
evtp_6070,yrdb1623,ev_2636,ds_1212
evtp_6071,yrdb1623,ev_2662,ds_1212
evtp_6072,yrdb1623,ev_2851,ds_1212
evtp_6073,yrdb1623,ev_2853,ds_1212
evtp_6074,yrdb1623,ev_2857,ds_1212
evtp_6075,yrdb1623,ev_2867,ds_1212
evtp_6076,yrdb1623,ev_2932,ds_1212
evtp_6077,yrdb1623,ev_2979,ds_1212
evtp_6078,yrdb1623,ev_3093,ds_1212
evtp_6079,yrdb1623,ev_3254,ds_1212
evtp_6080,yrdb1623,ev_3275,ds_1212
evtp_6081,yrdb1623,ev_3360,ds_1212
evtp_6082,yrdb1623,ev_3408,ds_1212
evtp_6083,yrdb1623,ev_3440,ds_1212
evtp_6084,yrdb1623,ev_3441,ds_1212
evtp_6085,yrdb1623,ev_3450,ds_1212
evtp_6086,yrdb1623,ev_3487,ds_1212
evtp_6087,yrdb1623,ev_3488,ds_1212
evtp_6088,yrdb1623,ev_3576,ds_1212
evtp_6089,yrdb1623,ev_3665,ds_1212
evtp_6090,yrdb1623,ev_3728,ds_1212
evtp_6091,yrdb1623,ev_3738,ds_1212
evtp_6092,yrdb1623,ev_667,ds_1212
evtp_6093,yrdb1623,ev_1542,ds_1212
evtp_6094,yrdb1623,ev_2631,ds_1212
evtp_6095,yrdb1623,ev_3233,ds_1212
evtp_6096,yrdb1623,ev_3266,ds_1212
evtp_6097,yrdb1765,ev_1661,ds_1212
evtp_6098,yrdb1765,ev_1675,ds_1212
evtp_6099,yrdb1765,ev_1715,ds_1212
evtp_6100,yrdb1765,ev_1719,ds_1212
evtp_6101,yrdb1765,ev_1741,ds_1212
evtp_6102,yrdb1765,ev_2022,ds_1212
evtp_6103,yrdb1765,ev_2066,ds_1212
evtp_6104,yrdb1765,ev_2285,ds_1212
evtp_6105,yrdb1765,ev_2295,ds_1212
evtp_6106,yrdb1765,ev_2336,ds_1212
evtp_6107,yrdb1765,ev_2614,ds_1212
evtp_6108,yrdb1765,ev_2622,ds_1212
evtp_6109,yrdb1765,ev_2625,ds_1212
evtp_6110,yrdb1765,ev_2636,ds_1212
evtp_6111,yrdb1765,ev_2662,ds_1212
evtp_6112,yrdb1765,ev_2851,ds_1212
evtp_6113,yrdb1765,ev_2853,ds_1212
evtp_6114,yrdb1765,ev_2857,ds_1212
evtp_6115,yrdb1765,ev_2867,ds_1212
evtp_6116,yrdb1765,ev_2932,ds_1212
evtp_6117,yrdb1765,ev_2979,ds_1212
evtp_6118,yrdb1765,ev_3093,ds_1212
evtp_6119,yrdb1765,ev_3254,ds_1212
evtp_6120,yrdb1765,ev_3275,ds_1212
evtp_6121,yrdb1765,ev_3360,ds_1212
evtp_6122,yrdb1765,ev_3408,ds_1212
evtp_6123,yrdb1765,ev_3440,ds_1212
evtp_6124,yrdb1765,ev_3441,ds_1212
evtp_6125,yrdb1765,ev_3450,ds_1212
evtp_6126,yrdb1765,ev_3487,ds_1212
evtp_6127,yrdb1765,ev_3488,ds_1212
evtp_6128,yrdb1765,ev_3576,ds_1212
evtp_6129,yrdb1765,ev_3665,ds_1212
evtp_6130,yrdb1765,ev_3728,ds_1212
evtp_6131,yrdb1765,ev_3738,ds_1212
evtp_6132,yrdb1765,ev_667,ds_1212
evtp_6133,yrdb1765,ev_1542,ds_1212
evtp_6134,yrdb1765,ev_2631,ds_1212
evtp_6135,yrdb1765,ev_3233,ds_1212
evtp_6136,yrdb1765,ev_3266,ds_1212
evtp_6137,yrdb1626,ev_2520,ds_140
evtp_6138,yrdb1626,ev_3577,ds_140
evtp_6139,yrdb1628,ev_29,ds_1269
evtp_6140,yrdb1629,ev_3619,ds_777
evtp_6141,yrdb1629,ev_3486,ds_777
evtp_6142,yrdb1629,ev_3500,ds_777
evtp_6143,yrdb1629,ev_3615,ds_777
evtp_6144,yrdb1629,ev_3618,ds_777
evtp_6145,yrdb1629,ev_3677,ds_777
evtp_6146,yrdb1629,ev_3686,ds_777
evtp_6147,yrdb1629,ev_3704,ds_777
evtp_6148,yrdb1629,ev_3752,ds_777
evtp_6149,yrdb2972,ev_3619,ds_777
evtp_6150,yrdb2972,ev_3486,ds_777
evtp_6151,yrdb2972,ev_3500,ds_777
evtp_6152,yrdb2972,ev_3615,ds_777
evtp_6153,yrdb2972,ev_3618,ds_777
evtp_6154,yrdb2972,ev_3677,ds_777
evtp_6155,yrdb2972,ev_3686,ds_777
evtp_6156,yrdb2972,ev_3704,ds_777
evtp_6157,yrdb2972,ev_3752,ds_777
evtp_6158,yrdb1633,ev_2387,ds_405
evtp_6159,yrdb1633,ev_2416,ds_405
evtp_6160,yrdb1633,ev_2426,ds_405
evtp_6161,yrdb1633,ev_2431,ds_405
evtp_6162,yrdb1633,ev_2518,ds_405
evtp_6163,yrdb1633,ev_2555,ds_405
evtp_6164,yrdb1633,ev_2583,ds_405
evtp_6165,yrdb1633,ev_2599,ds_405
evtp_6166,yrdb1633,ev_2603,ds_405
evtp_6167,yrdb1633,ev_2649,ds_405
evtp_6168,yrdb1633,ev_2714,ds_405
evtp_6169,yrdb1633,ev_2731,ds_405
evtp_6170,yrdb1633,ev_2732,ds_405
evtp_6171,yrdb1633,ev_2739,ds_405
evtp_6172,yrdb1633,ev_2755,ds_405
evtp_6173,yrdb1633,ev_2776,ds_405
evtp_6174,yrdb1633,ev_2777,ds_405
evtp_6175,yrdb1633,ev_2782,ds_405
evtp_6176,yrdb1633,ev_2822,ds_405
evtp_6177,yrdb1633,ev_2832,ds_405
evtp_6178,yrdb1633,ev_2840,ds_405
evtp_6179,yrdb1633,ev_2863,ds_405
evtp_6180,yrdb1633,ev_2872,ds_405
evtp_6181,yrdb1633,ev_2876,ds_405
evtp_6182,yrdb1633,ev_2879,ds_405
evtp_6183,yrdb1633,ev_2882,ds_405
evtp_6184,yrdb1633,ev_2888,ds_405
evtp_6185,yrdb1633,ev_2897,ds_405
evtp_6186,yrdb1633,ev_2914,ds_405
evtp_6187,yrdb1633,ev_2919,ds_405
evtp_6188,yrdb1633,ev_2942,ds_405
evtp_6189,yrdb1633,ev_2967,ds_405
evtp_6190,yrdb1633,ev_2984,ds_405
evtp_6191,yrdb1633,ev_2986,ds_405
evtp_6192,yrdb1633,ev_2993,ds_405
evtp_6193,yrdb1633,ev_2999,ds_405
evtp_6194,yrdb1633,ev_3003,ds_405
evtp_6195,yrdb1633,ev_3005,ds_405
evtp_6196,yrdb1633,ev_3010,ds_405
evtp_6197,yrdb1633,ev_3017,ds_405
evtp_6198,yrdb1633,ev_3020,ds_405
evtp_6199,yrdb1633,ev_3022,ds_405
evtp_6200,yrdb1633,ev_3027,ds_405
evtp_6201,yrdb1633,ev_3030,ds_405
evtp_6202,yrdb1633,ev_3036,ds_405
evtp_6203,yrdb1633,ev_3037,ds_405
evtp_6204,yrdb1633,ev_3039,ds_405
evtp_6205,yrdb1633,ev_3043,ds_405
evtp_6206,yrdb1633,ev_3091,ds_405
evtp_6207,yrdb1633,ev_2367,ds_405
evtp_6208,yrdb1633,ev_2725,ds_405
evtp_6209,yrdb1633,ev_2451,ds_405
evtp_6210,yrdb1633,ev_2407,ds_405
evtp_6211,yrdb1633,ev_2975,ds_405
evtp_6212,yrdb1633,ev_2681,ds_405
evtp_6213,yrdb1633,ev_3060,ds_405
evtp_6214,yrdb1633,ev_2483,ds_405
evtp_6215,yrdb1634,ev_1674,ds_978
evtp_6216,yrdb1644,ev_2973,ds_543
evtp_6217,yrdb1656,ev_3472,ds_1552
evtp_6218,yrdb1660,ev_927,ds_1553
evtp_6219,yrdb1664,ev_356,ds_782
evtp_6220,yrdb1664,ev_443,ds_782
evtp_6221,yrdb1665,ev_1083,ds_783
evtp_6222,yrdb1667,ev_929,ds_1276
evtp_6223,yrdb1667,ev_969,ds_1276
evtp_6224,yrdb1667,ev_311,ds_1276
