ptatt_id,place_id,attestation_id
ptatt_3572,yrdb2715,us_80910
ptatt_3573,yrdb2716,us_30080
ptatt_3574,yrdb2717,us_20226
ptatt_3575,yrdb2719,us_80578
ptatt_3576,yrdb2719,us_70308
ptatt_3577,yrdb2720,us_20036
ptatt_3578,yrdb2720,us_10034
ptatt_3579,yrdb2720,us_40007
ptatt_3580,yrdb2721,ds_1520
ptatt_3581,yrdb2722,ds_693
ptatt_3582,yrdb2722,ds_1223
ptatt_3583,yrdb2723,ds_1512
ptatt_3584,yrdb2724,ds_1214
ptatt_3585,yrdb2725,ds_681
ptatt_3586,yrdb2725,ds_1215
ptatt_3587,yrdb2727,us_80587
ptatt_3588,yrdb2728,ds_1514
ptatt_3589,yrdb2729,us_80373
ptatt_3590,yrdb2730,ds_1511
ptatt_3591,yrdb2731,us_80363
ptatt_3592,yrdb2731,us_70361
ptatt_3593,yrdb2733,us_70007
ptatt_3594,yrdb2735,ds_1513
ptatt_3595,yrdb2735,ds_428
ptatt_3596,yrdb2736,us_70136
ptatt_3597,yrdb2737,us_81133
ptatt_3598,yrdb2738,us_81172
ptatt_3599,yrdb2739,ds_1748
ptatt_3600,yrdb2740,us_80997
ptatt_3601,yrdb2741,us_80575
ptatt_3602,yrdb2742,us_70356
ptatt_3603,yrdb2743,us_80509
ptatt_3604,yrdb2744,us_30057
ptatt_3605,yrdb2744,us_40248
ptatt_3606,yrdb2745,ds_685
ptatt_3607,yrdb2746,ds_691
ptatt_3608,yrdb2746,ds_683
ptatt_3609,yrdb2748,us_81000
ptatt_3610,yrdb2749,us_81061
ptatt_3611,yrdb2750,ds_684
ptatt_3612,yrdb2751,us_30104
ptatt_3613,yrdb2752,us_70276
ptatt_3614,yrdb2752,us_80550
ptatt_3615,yrdb2754,us_80994
ptatt_3616,yrdb2755,us_80874
ptatt_3617,yrdb2756,us_80898
ptatt_3618,yrdb2757,ds_686
ptatt_3619,yrdb2758,us_80976
ptatt_3620,yrdb2759,us_20245
ptatt_3621,yrdb2760,ds_682
ptatt_3622,yrdb2761,us_80233
ptatt_3623,yrdb2762,ds_957
ptatt_3624,yrdb2763,us_80009
ptatt_3625,yrdb2764,us_80919
ptatt_3626,yrdb2765,us_20028
ptatt_3627,yrdb2765,us_10079
ptatt_3628,yrdb2766,us_10011
ptatt_3629,yrdb2767,ds_451
ptatt_3630,yrdb2767,ds_1415
ptatt_3631,yrdb2768,us_80916
ptatt_3632,yrdb2769,us_80876
ptatt_3633,yrdb2770,us_30091
ptatt_3634,yrdb2770,us_20238
ptatt_3635,yrdb2770,us_40092
ptatt_3636,yrdb2772,ds_872
ptatt_3637,yrdb2773,ds_802
ptatt_3638,yrdb2774,us_40166
ptatt_3639,yrdb2775,us_70131
ptatt_3640,yrdb2776,ds_738
ptatt_3641,yrdb2777,ds_1065
ptatt_3642,yrdb2777,ds_1533
ptatt_3643,yrdb2778,us_80177
ptatt_3644,yrdb2779,ds_582
ptatt_3645,yrdb2780,ds_1125
ptatt_3646,yrdb2781,ds_466
ptatt_3647,yrdb2782,ds_1467
ptatt_3648,yrdb2783,ds_467
ptatt_3649,yrdb2784,ds_180
ptatt_3650,yrdb2785,us_20135
ptatt_3651,yrdb2785,us_10108
ptatt_3652,yrdb2786,us_40172
ptatt_3653,yrdb2787,ds_179
ptatt_3654,yrdb2788,ds_273
ptatt_3655,yrdb2789,us_20193
ptatt_3656,yrdb2790,us_30086
ptatt_3657,yrdb2791,ds_1158
ptatt_3658,yrdb2792,ds_1558
ptatt_3659,yrdb2792,ds_1660
ptatt_3660,yrdb2792,ds_1662
ptatt_3661,yrdb2793,ds_1661
ptatt_3662,yrdb2795,us_20049
ptatt_3663,yrdb2795,us_20134
ptatt_3664,yrdb2796,ds_1326
ptatt_3665,yrdb2797,us_80645
ptatt_3666,yrdb2798,ds_182
ptatt_3667,yrdb2799,ds_970
ptatt_3668,yrdb2801,us_80694
ptatt_3669,yrdb2801,us_70388
ptatt_3670,yrdb2802,ds_275
ptatt_3671,yrdb2803,us_80662
ptatt_3672,yrdb2804,us_80654
ptatt_3673,yrdb2805,ds_276
ptatt_3674,yrdb2806,us_80836
ptatt_3675,yrdb2806,ds_277
ptatt_3676,yrdb2807,us_80278
ptatt_3677,yrdb2808,ds_1705
ptatt_3678,yrdb2809,ds_1463
ptatt_3679,yrdb2810,ds_946
ptatt_3680,yrdb2810,ds_947
ptatt_3681,yrdb2811,us_30111
ptatt_3682,yrdb2812,us_70035
ptatt_3683,yrdb2813,us_70433
ptatt_3684,yrdb2814,us_80574
ptatt_3685,yrdb2815,us_80557
ptatt_3686,yrdb2816,us_80262
ptatt_3687,yrdb2817,ds_78
ptatt_3688,yrdb2818,us_70221
ptatt_3689,yrdb2818,us_80441
ptatt_3690,yrdb2819,us_40047
ptatt_3691,yrdb2820,us_40176
ptatt_3692,yrdb2821,ds_217
ptatt_3693,yrdb2822,us_70383
ptatt_3694,yrdb2822,us_80020
ptatt_3695,yrdb2824,ds_1663
ptatt_3696,yrdb2825,us_40109
ptatt_3697,yrdb2826,us_80036
ptatt_3698,yrdb2827,ds_826
ptatt_3699,yrdb2828,ds_829
ptatt_3700,yrdb2829,ds_830
ptatt_3701,yrdb2830,ds_827
ptatt_3702,yrdb2831,ds_828
ptatt_3703,yrdb2832,us_70161
ptatt_3704,yrdb2833,ds_1078
ptatt_3705,yrdb2833,ds_1562
ptatt_3706,yrdb2834,ds_833
ptatt_3707,yrdb2835,us_80959
ptatt_3708,yrdb2836,us_80798
ptatt_3709,yrdb2837,us_70158
ptatt_3710,yrdb2837,us_80219
ptatt_3711,yrdb2838,us_70318
ptatt_3712,yrdb2838,us_80181
ptatt_3713,yrdb2839,ds_225
ptatt_3714,yrdb2840,ds_832
ptatt_3715,yrdb2841,ds_831
ptatt_3716,yrdb2842,us_80343
ptatt_3717,yrdb2843,us_80968
ptatt_3718,yrdb2844,us_10033
ptatt_3719,yrdb2845,us_40001
ptatt_3720,yrdb2845,us_30017
ptatt_3721,yrdb2845,us_30067
ptatt_3722,yrdb2845,us_10017
ptatt_3723,yrdb2845,us_20176
ptatt_3724,yrdb2848,ds_59
ptatt_3725,yrdb2849,us_80505
ptatt_3726,yrdb2851,us_80157
ptatt_3727,yrdb2854,us_40254
ptatt_3728,yrdb2854,us_20032
ptatt_3729,yrdb2854,us_10024
ptatt_3730,yrdb2854,us_30070
ptatt_3731,yrdb2854,us_40059
ptatt_3732,yrdb2854,us_40102
ptatt_3733,yrdb2855,us_20015
ptatt_3734,yrdb2855,us_10106
ptatt_3735,yrdb2856,ds_1398
ptatt_3736,yrdb2857,ds_713
ptatt_3737,yrdb2857,ds_714
ptatt_3738,yrdb2859,ds_715
ptatt_3739,yrdb2860,us_80776
ptatt_3740,yrdb2861,us_80974
ptatt_3741,yrdb2862,ds_1623
ptatt_3742,yrdb2863,ds_1777
ptatt_3743,yrdb2864,us_40120
ptatt_3744,yrdb2864,us_40262
ptatt_3745,yrdb2865,us_80375
ptatt_3746,yrdb2866,us_70043
ptatt_3747,yrdb2866,us_80646
ptatt_3748,yrdb2867,ds_780
ptatt_3749,yrdb2868,us_80939
ptatt_3750,yrdb2869,ds_1609
ptatt_3751,yrdb2870,ds_798
ptatt_3752,yrdb2871,us_80535
ptatt_3753,yrdb2872,us_70039
ptatt_3754,yrdb2873,us_80361
ptatt_3755,yrdb2874,us_40275
ptatt_3756,yrdb2874,us_40300
ptatt_3757,yrdb2875,us_70486
ptatt_3758,yrdb2876,ds_1501
ptatt_3759,yrdb2878,us_80518
ptatt_3760,yrdb2878,us_70434
ptatt_3761,yrdb2879,ds_1502
ptatt_3762,yrdb2880,ds_1738
ptatt_3763,yrdb2881,us_80454
ptatt_3764,yrdb2882,ds_603
ptatt_3765,yrdb2883,ds_604
ptatt_3766,yrdb2884,ds_605
ptatt_3767,yrdb2885,ds_1183
ptatt_3768,yrdb2886,us_80455
ptatt_3769,yrdb2887,us_80362
ptatt_3770,yrdb2888,ds_1492
ptatt_3771,yrdb2889,us_81006
ptatt_3772,yrdb2890,us_80124
ptatt_3773,yrdb2891,ds_112
ptatt_3774,yrdb2892,ds_1349
ptatt_3775,yrdb2895,ds_113
ptatt_3776,yrdb2896,ds_1354
ptatt_3777,yrdb2897,us_40156
ptatt_3778,yrdb2897,us_10014
ptatt_3779,yrdb2897,us_40153
ptatt_3780,yrdb2898,ds_975
ptatt_3781,yrdb2899,us_20170
ptatt_3782,yrdb2900,us_10006
ptatt_3783,yrdb2901,ds_726
ptatt_3784,yrdb2902,ds_1524
ptatt_3785,yrdb2903,us_40086
ptatt_3786,yrdb2904,us_10038
ptatt_3787,yrdb2905,us_20234
ptatt_3788,yrdb2905,us_30094
ptatt_3789,yrdb2906,ds_976
ptatt_3790,yrdb2907,ds_1104
ptatt_3791,yrdb2908,ds_1105
ptatt_3792,yrdb2909,ds_128
ptatt_3793,yrdb2909,ds_463
ptatt_3794,yrdb2909,ds_586
ptatt_3795,yrdb2909,ds_716
ptatt_3796,yrdb2909,ds_747
ptatt_3797,yrdb2909,ds_774
ptatt_3798,yrdb2909,ds_1459
ptatt_3799,yrdb2910,ds_652
ptatt_3800,yrdb2911,us_20168
ptatt_3801,yrdb2912,ds_1540
ptatt_3802,yrdb2913,us_70212
ptatt_3803,yrdb2914,us_70373
ptatt_3804,yrdb2915,ds_507
ptatt_3805,yrdb2916,ds_508
ptatt_3806,yrdb2917,us_80560
ptatt_3807,yrdb2918,ds_1477
ptatt_3808,yrdb2919,us_80017
ptatt_3809,yrdb2920,ds_912
ptatt_3810,yrdb2921,us_80209
ptatt_3811,yrdb2922,ds_1318
ptatt_3812,yrdb2924,ds_1543
ptatt_3813,yrdb2924,ds_1266
ptatt_3814,yrdb2925,us_10115
ptatt_3815,yrdb2926,us_20256
ptatt_3816,yrdb2926,us_10123
ptatt_3817,yrdb2927,us_20013
ptatt_3818,yrdb2927,ds_1217
ptatt_3819,yrdb2929,ds_1710
ptatt_3820,yrdb2930,ds_521
ptatt_3821,yrdb2930,ds_526
ptatt_3822,yrdb2931,ds_841
ptatt_3823,yrdb2932,ds_840
ptatt_3824,yrdb2933,ds_839
ptatt_3825,yrdb2934,us_20125
ptatt_3826,yrdb2935,us_10099
ptatt_3827,yrdb2936,ds_1666
ptatt_3828,yrdb2937,ds_838
ptatt_3829,yrdb2938,ds_215
ptatt_3830,yrdb2938,ds_248
ptatt_3831,yrdb2938,ds_253
ptatt_3832,yrdb2938,ds_302
ptatt_3833,yrdb2938,ds_530
ptatt_3834,yrdb2938,ds_986
ptatt_3835,yrdb2938,ds_1565
ptatt_3836,yrdb2938,ds_1289
ptatt_3837,yrdb2940,us_80949
ptatt_3838,yrdb2941,us_70193
ptatt_3839,yrdb2941,us_80480
ptatt_3840,yrdb2942,ds_1759
ptatt_3841,yrdb2943,ds_232
ptatt_3842,yrdb2943,ds_1291
ptatt_3843,yrdb2944,ds_71
ptatt_3844,yrdb2944,ds_434
ptatt_3845,yrdb2944,ds_643
ptatt_3846,yrdb2944,ds_692
ptatt_3847,yrdb2944,ds_761
ptatt_3848,yrdb2944,ds_818
ptatt_3849,yrdb2944,ds_914
ptatt_3850,yrdb2944,ds_1560
ptatt_3851,yrdb2945,us_30002
ptatt_3852,yrdb2946,us_10064
ptatt_3853,yrdb2947,ds_188
ptatt_3854,yrdb2948,us_40269
ptatt_3855,yrdb2949,ds_190
ptatt_3856,yrdb2950,ds_192
ptatt_3857,yrdb2951,us_70069
ptatt_3858,yrdb2952,ds_191
ptatt_3859,yrdb2953,ds_193
ptatt_3860,yrdb2954,us_80532
ptatt_3861,yrdb2955,us_80401
ptatt_3862,yrdb2956,ds_186
ptatt_3863,yrdb2956,ds_187
ptatt_3864,yrdb2957,us_81001
ptatt_3865,yrdb2958,ds_194
ptatt_3866,yrdb2959,us_80787
ptatt_3867,yrdb2960,ds_189
ptatt_3868,yrdb2961,us_81013
ptatt_3869,yrdb2962,ds_1180
ptatt_3870,yrdb2963,ds_905
ptatt_3871,yrdb2964,ds_1256
ptatt_3872,yrdb2966,ds_408
ptatt_3873,yrdb2966,us_40217
ptatt_3874,yrdb2966,us_10112
ptatt_3875,yrdb2966,us_30042
ptatt_3876,yrdb2969,us_80503
ptatt_3877,yrdb2970,us_81086
ptatt_3878,yrdb2971,ds_1363
ptatt_3879,yrdb2972,ds_1429
ptatt_3880,yrdb2972,ds_777
ptatt_3881,yrdb2975,us_30021
ptatt_3882,yrdb2975,us_70321
ptatt_3883,yrdb2975,us_20012
ptatt_3884,yrdb2976,ds_1371
ptatt_3885,yrdb2977,us_20006
ptatt_3886,yrdb2978,ds_1536
ptatt_3887,yrdb2979,ds_1251
ptatt_3888,yrdb2980,us_80526
ptatt_3889,yrdb2981,ds_1168
ptatt_3890,yrdb2982,ds_1050
ptatt_3891,yrdb2983,us_30056
ptatt_3892,yrdb2985,us_10095
ptatt_3893,yrdb2985,us_40224
ptatt_3894,yrdb2985,us_40246
ptatt_3895,yrdb2986,us_80961
ptatt_3896,yrdb2987,us_70363
ptatt_3897,yrdb2988,us_70322
ptatt_3898,yrdb2988,us_80120
ptatt_3899,yrdb2989,ds_772
ptatt_3900,yrdb2990,ds_1021
ptatt_3901,yrdb2991,ds_293
ptatt_3902,yrdb2992,us_80328
ptatt_3903,yrdb2993,us_80857
ptatt_3904,yrdb2994,ds_1023
ptatt_3905,yrdb2995,ds_1022
ptatt_3906,yrdb2995,ds_1416
ptatt_3907,yrdb2996,us_81108
ptatt_3908,yrdb2997,ds_289
ptatt_3909,yrdb2998,us_30074
ptatt_3910,yrdb2998,us_40157
ptatt_3911,yrdb2999,us_70177
ptatt_3912,yrdb3000,us_80389
ptatt_3913,yrdb3001,ds_1417
ptatt_3914,yrdb3002,ds_290
ptatt_3915,yrdb3003,ds_288
ptatt_3916,yrdb3004,us_40250
ptatt_3917,yrdb3005,ds_1707
ptatt_3918,yrdb3006,us_70460
ptatt_3919,yrdb3006,us_80594
ptatt_3920,yrdb3007,us_40203
ptatt_3921,yrdb3008,us_80292
ptatt_3922,yrdb3009,ds_292
ptatt_3923,yrdb3010,ds_294
ptatt_3924,yrdb3012,us_80434
ptatt_3925,yrdb3012,us_70214
ptatt_3926,yrdb3013,us_40164
ptatt_3927,yrdb3014,us_70062
ptatt_3928,yrdb3014,us_80206
ptatt_3929,yrdb3014,us_80741
ptatt_3930,yrdb3015,ds_291
ptatt_3931,yrdb3016,ds_1035
ptatt_3932,yrdb3016,ds_1036
ptatt_3933,yrdb3018,us_30036
ptatt_3934,yrdb3019,ds_1431
ptatt_3935,yrdb3020,ds_601
ptatt_3936,yrdb3021,us_80629
ptatt_3937,yrdb3022,us_70246
ptatt_3938,yrdb3023,us_70016
ptatt_3939,yrdb3023,us_80756
ptatt_3940,yrdb3024,us_80566
ptatt_3941,yrdb3025,ds_602
ptatt_3942,yrdb3026,ds_735
ptatt_3943,yrdb3027,us_40213
ptatt_3944,yrdb3028,ds_607
ptatt_3945,yrdb3029,ds_322
ptatt_3946,yrdb3029,ds_571
ptatt_3947,yrdb3029,ds_809
ptatt_3948,yrdb3029,ds_1186
ptatt_3949,yrdb3030,us_70278
ptatt_3950,yrdb3031,ds_202
ptatt_3951,yrdb3031,ds_1185
ptatt_3952,yrdb3032,ds_608
ptatt_3953,yrdb3033,us_10039
ptatt_3954,yrdb3034,ds_1547
ptatt_3955,yrdb3035,us_70330
ptatt_3956,yrdb3036,us_80516
ptatt_3957,yrdb3037,us_80378
ptatt_3958,yrdb3038,us_70170
ptatt_3959,yrdb3039,us_70224
ptatt_3960,yrdb3039,us_80445
ptatt_3961,yrdb3040,ds_836
ptatt_3962,yrdb3041,us_80820
ptatt_3963,yrdb3041,us_70125
ptatt_3964,yrdb3041,us_80822
ptatt_3965,yrdb3042,ds_1305
ptatt_3966,yrdb3044,ds_1564
ptatt_3967,yrdb3045,ds_1307
ptatt_3968,yrdb3046,us_80474
ptatt_3969,yrdb3047,us_70227
ptatt_3970,yrdb3048,ds_1306
ptatt_3971,yrdb3049,us_70129
ptatt_3972,yrdb3049,us_80827
ptatt_3973,yrdb3049,us_70124
ptatt_3974,yrdb3050,us_80315
ptatt_3975,yrdb3051,us_80095
ptatt_3976,yrdb3052,us_70343
ptatt_3977,yrdb3052,us_80044
ptatt_3978,yrdb3053,us_70040
ptatt_3979,yrdb3054,us_70204
ptatt_3980,yrdb3054,us_80417
ptatt_3981,yrdb3055,us_80411
ptatt_3982,yrdb3056,us_80821
ptatt_3983,yrdb3057,us_70231
ptatt_3984,yrdb3057,us_80448
ptatt_3985,yrdb3058,us_80816
ptatt_3986,yrdb3059,us_70299
ptatt_3987,yrdb3059,us_80096
ptatt_3988,yrdb3060,us_80826
ptatt_3989,yrdb3061,us_20140
ptatt_3990,yrdb3062,us_70335
ptatt_3991,yrdb3063,us_70005
ptatt_3992,yrdb3063,us_80938
ptatt_3993,yrdb3064,ds_494
ptatt_3994,yrdb3064,ds_825
ptatt_3995,yrdb3064,ds_95
ptatt_3996,yrdb3064,ds_860
ptatt_3997,yrdb3064,ds_1301
ptatt_3998,yrdb3066,us_30023
ptatt_3999,yrdb3067,us_80466
ptatt_4000,yrdb3068,us_40006
ptatt_4001,yrdb3068,us_10029
ptatt_4002,yrdb3071,us_80317
ptatt_4003,yrdb3071,us_40037
ptatt_4004,yrdb3072,ds_1561
ptatt_4005,yrdb3073,ds_1530
ptatt_4006,yrdb3073,ds_824
ptatt_4007,yrdb3074,ds_1300
ptatt_4008,yrdb3078,us_70084
ptatt_4009,yrdb3078,us_30102
ptatt_4010,yrdb3078,us_10030
ptatt_4011,yrdb3078,us_20201
ptatt_4012,yrdb3079,us_30045
ptatt_4013,yrdb3079,us_20080
ptatt_4014,yrdb3079,ds_823
ptatt_4015,yrdb3081,ds_1298
ptatt_4016,yrdb3083,us_80414
ptatt_4017,yrdb3084,ds_466
ptatt_4018,yrdb3084,ds_546
ptatt_4019,yrdb3084,ds_805
ptatt_4020,yrdb3084,ds_1299
ptatt_4021,yrdb3085,us_40215
ptatt_4022,yrdb3086,ds_1297
ptatt_4023,yrdb3088,us_20144
ptatt_4024,yrdb3088,us_40235
ptatt_4025,yrdb3088,us_20091
ptatt_4026,yrdb3089,us_81139
ptatt_4027,yrdb3090,ds_1440
ptatt_4028,yrdb3091,us_20066
ptatt_4029,yrdb3091,us_20161
ptatt_4030,yrdb3091,us_30005
ptatt_4031,yrdb3091,us_30053
ptatt_4032,yrdb3091,us_40066
ptatt_4033,yrdb3091,ds_290
ptatt_4034,yrdb3091,ds_656
ptatt_4035,yrdb3092,us_80001
ptatt_4036,yrdb3093,us_81182
ptatt_4037,yrdb3095,us_20205
ptatt_4038,yrdb3095,us_20038
ptatt_4039,yrdb3095,us_10153
ptatt_4040,yrdb3096,us_80014
ptatt_4041,yrdb3097,ds_308
ptatt_4042,yrdb3098,ds_942
ptatt_4043,yrdb3099,us_80570
ptatt_4044,yrdb3100,ds_66
ptatt_4045,yrdb3100,ds_159
ptatt_4046,yrdb3100,ds_673
ptatt_4047,yrdb3100,ds_943
ptatt_4048,yrdb3100,ds_944
ptatt_4049,yrdb3102,us_80709
ptatt_4050,yrdb3103,us_20130
ptatt_4051,yrdb3104,ds_212
ptatt_4052,yrdb3104,ds_306
ptatt_4053,yrdb3105,us_30006
ptatt_4054,yrdb3105,us_40075
ptatt_4055,yrdb3106,us_80287
ptatt_4056,yrdb3108,us_80668
ptatt_4057,yrdb3108,us_70107
ptatt_4058,yrdb3109,us_80860
ptatt_4059,yrdb3110,us_40012
ptatt_4060,yrdb3111,us_20173
ptatt_4061,yrdb3112,ds_448
ptatt_4062,yrdb3112,ds_630
ptatt_4063,yrdb3112,ds_1262
ptatt_4064,yrdb3113,ds_84
ptatt_4065,yrdb3113,ds_117
ptatt_4066,yrdb3113,ds_421
ptatt_4067,yrdb3113,ds_447
ptatt_4068,yrdb3113,ds_509
ptatt_4069,yrdb3113,ds_547
ptatt_4070,yrdb3113,ds_583
ptatt_4071,yrdb3113,ds_815
ptatt_4072,yrdb3113,ds_830
ptatt_4073,yrdb3113,ds_863
ptatt_4074,yrdb3113,ds_1263
ptatt_4075,yrdb3114,us_80851
ptatt_4076,yrdb3115,ds_1261
ptatt_4077,yrdb3117,ds_1264
ptatt_4078,yrdb3118,us_40079
ptatt_4079,yrdb3118,us_10057
ptatt_4080,yrdb3119,ds_1260
ptatt_4081,yrdb3119,ds_233
ptatt_4082,yrdb3119,ds_497
ptatt_4083,yrdb3121,ds_748
ptatt_4084,yrdb3122,us_10143
ptatt_4085,yrdb3123,us_40104
ptatt_4086,yrdb3125,us_70070
ptatt_4087,yrdb3125,us_10044
ptatt_4088,yrdb3126,us_20002
ptatt_4089,yrdb3126,us_10120
ptatt_4090,yrdb3126,us_40020
ptatt_4091,yrdb3126,us_40041
ptatt_4092,yrdb3126,us_40051
ptatt_4093,yrdb3127,us_10065
ptatt_4094,yrdb3128,us_10070
ptatt_4095,yrdb3130,us_40147
ptatt_4096,yrdb3130,us_30096
ptatt_4097,yrdb3131,ds_1414
ptatt_4098,yrdb3132,us_70044
ptatt_4099,yrdb3132,us_80647
ptatt_4100,yrdb3133,us_20086
ptatt_4101,yrdb3133,us_30121
ptatt_4102,yrdb3134,us_70427
ptatt_4103,yrdb3134,us_80376
ptatt_4104,yrdb3136,us_20005
ptatt_4105,yrdb3136,us_40233
ptatt_4106,yrdb3137,us_81015
ptatt_4107,yrdb3138,us_81032
ptatt_4108,yrdb3139,us_80963
ptatt_4109,yrdb3140,ds_374
ptatt_4110,yrdb3141,ds_375
ptatt_4111,yrdb3142,us_80223
ptatt_4112,yrdb3143,us_20076
ptatt_4113,yrdb3143,us_20179
ptatt_4114,yrdb3145,us_70447
ptatt_4115,yrdb3145,us_20262
ptatt_4116,yrdb3147,us_70183
ptatt_4117,yrdb3147,us_81175
ptatt_4118,yrdb3147,us_30114
ptatt_4119,yrdb3147,us_40023
ptatt_4120,yrdb3148,ds_1079
ptatt_4121,yrdb3149,us_70264
ptatt_4122,yrdb3150,ds_1080
ptatt_4123,yrdb3151,ds_893
ptatt_4124,yrdb3152,ds_1377
ptatt_4125,yrdb3153,us_10118
ptatt_4126,yrdb3153,us_40022
ptatt_4127,yrdb3153,us_40053
ptatt_4128,yrdb3154,us_80208
ptatt_4129,yrdb3155,ds_76
ptatt_4130,yrdb3156,ds_72
ptatt_4131,yrdb3157,ds_63
ptatt_4132,yrdb3158,ds_61
ptatt_4133,yrdb3159,us_80624
ptatt_4134,yrdb3160,ds_68
ptatt_4135,yrdb3161,ds_70
ptatt_4136,yrdb3162,ds_64
ptatt_4137,yrdb3163,ds_65
ptatt_4138,yrdb3164,ds_66
ptatt_4139,yrdb3165,ds_67
ptatt_4140,yrdb3166,ds_69
ptatt_4141,yrdb3167,us_80129
ptatt_4142,yrdb3168,ds_62
ptatt_4143,yrdb3169,ds_1215
ptatt_4144,yrdb3169,ds_1338
ptatt_4145,yrdb3170,us_80280
ptatt_4146,yrdb3171,us_70072
ptatt_4147,yrdb3172,ds_74
ptatt_4148,yrdb3173,ds_75
ptatt_4149,yrdb3174,ds_190
ptatt_4150,yrdb3174,ds_217
ptatt_4151,yrdb3174,ds_288
ptatt_4152,yrdb3174,ds_300
ptatt_4153,yrdb3174,ds_411
ptatt_4154,yrdb3174,ds_435
ptatt_4155,yrdb3174,ds_454
ptatt_4156,yrdb3174,ds_894
ptatt_4157,yrdb3175,ds_60
ptatt_4158,yrdb3176,ds_71
ptatt_4159,yrdb3177,ds_73
ptatt_4160,yrdb3178,us_10050
ptatt_4161,yrdb3180,us_80937
ptatt_4162,yrdb3180,us_70004
ptatt_4163,yrdb3184,us_40035
ptatt_4164,yrdb3184,us_10062
ptatt_4165,yrdb3184,ds_1643
ptatt_4166,yrdb3185,ds_1648
ptatt_4167,yrdb3186,ds_488
ptatt_4168,yrdb3186,ds_618
ptatt_4169,yrdb3186,ds_656
ptatt_4170,yrdb3186,ds_979
ptatt_4171,yrdb3186,ds_1476
ptatt_4172,yrdb3186,ds_1649
ptatt_4173,yrdb3187,us_30008
ptatt_4174,yrdb3188,ds_891
ptatt_4175,yrdb3188,ds_934
ptatt_4176,yrdb3188,ds_1028
ptatt_4177,yrdb3188,ds_1393
ptatt_4178,yrdb3188,ds_1645
ptatt_4179,yrdb3188,ds_1784
ptatt_4180,yrdb3188,ds_1031
ptatt_4181,yrdb3188,ds_1149
ptatt_4182,yrdb3188,ds_1644
ptatt_4183,yrdb3189,ds_1646
ptatt_4184,yrdb3190,ds_1647
ptatt_4185,yrdb3191,ds_1684
ptatt_4186,yrdb3192,ds_1074
ptatt_4187,yrdb3193,us_80685
ptatt_4188,yrdb3194,ds_591
ptatt_4189,yrdb3195,ds_592
ptatt_4190,yrdb3196,us_80932
ptatt_4191,yrdb3197,us_80335
ptatt_4192,yrdb3198,us_80141
ptatt_4193,yrdb3199,ds_1078
ptatt_4194,yrdb3200,us_70088
ptatt_4195,yrdb3201,us_80906
ptatt_4196,yrdb3202,ds_1216
ptatt_4197,yrdb3203,us_20186
ptatt_4198,yrdb3204,us_70244
ptatt_4199,yrdb3205,us_80007
ptatt_4200,yrdb3206,us_80848
ptatt_4201,yrdb3207,us_70367
ptatt_4202,yrdb3208,ds_1528
ptatt_4203,yrdb3209,ds_729
ptatt_4204,yrdb3210,ds_1535
ptatt_4205,yrdb3211,us_40245
ptatt_4206,yrdb3212,ds_1402
ptatt_4207,yrdb3213,us_20057
ptatt_4208,yrdb3214,ds_1551
ptatt_4209,yrdb3215,ds_1274
ptatt_4210,yrdb3216,us_40021
ptatt_4211,yrdb3216,us_40033
ptatt_4212,yrdb3216,us_40042
ptatt_4213,yrdb3216,us_40052
ptatt_4214,yrdb3217,ds_817
ptatt_4215,yrdb3218,us_10093
ptatt_4216,yrdb3219,us_80256
ptatt_4217,yrdb3220,us_70315
ptatt_4218,yrdb3220,us_80254
ptatt_4219,yrdb3221,us_80735
ptatt_4220,yrdb3222,ds_320
ptatt_4221,yrdb3223,us_80166
ptatt_4222,yrdb3224,us_70223
ptatt_4223,yrdb3225,us_80164
ptatt_4224,yrdb3226,us_80149
ptatt_4225,yrdb3227,us_81135
ptatt_4226,yrdb3228,ds_266
ptatt_4227,yrdb3229,ds_1008
ptatt_4228,yrdb3230,ds_1072
ptatt_4229,yrdb3231,us_80928
ptatt_4230,yrdb3232,us_81019
ptatt_4231,yrdb3233,us_80973
ptatt_4232,yrdb3234,us_80172
ptatt_4233,yrdb3235,ds_376
ptatt_4234,yrdb3236,us_40018
ptatt_4235,yrdb3237,ds_1321
ptatt_4236,yrdb3238,us_30046
ptatt_4237,yrdb3239,ds_1129
ptatt_4238,yrdb3240,ds_471
ptatt_4239,yrdb3241,ds_472
ptatt_4240,yrdb3242,us_80189
ptatt_4241,yrdb3243,us_70282
ptatt_4242,yrdb3243,us_80561
ptatt_4243,yrdb3244,us_80106
ptatt_4244,yrdb3245,ds_1132
ptatt_4245,yrdb3246,ds_1130
ptatt_4246,yrdb3247,ds_470
ptatt_4247,yrdb3249,us_80515
ptatt_4248,yrdb3249,us_70185
ptatt_4249,yrdb3250,ds_1469
ptatt_4250,yrdb3251,us_40232
ptatt_4251,yrdb3252,ds_1634
ptatt_4252,yrdb3252,ds_1781
ptatt_4253,yrdb3253,ds_1635
ptatt_4254,yrdb3254,ds_1131
ptatt_4255,yrdb3255,us_20259
ptatt_4256,yrdb3256,us_80293
ptatt_4257,yrdb3257,ds_474
ptatt_4258,yrdb3258,ds_473
ptatt_4259,yrdb3260,us_80730
ptatt_4260,yrdb3260,us_70021
ptatt_4261,yrdb3261,ds_1031
ptatt_4262,yrdb3261,us_70301
ptatt_4263,yrdb3263,ds_1032
