Location_id,Place_id,Attestation,Latitude,Longitude
loc_0498,yrdb397,ds_176,117.1666667,40.7
loc_0499,yrdb398,us_80489,106.4738513,35.86598226
loc_0500,yrdb398,us_81036,111.0264639,39.42173952
loc_0501,yrdb398,ds_177,118.4673,33.80136389
loc_0502,yrdb400,ds_955,116.0888194,35.39647778
loc_0503,yrdb401,us_80415,105.0618415,37.37497647
loc_0504,yrdb402,ds_178,117.8798778,34.11878333
loc_0505,yrdb403,us_70168,102.784819,36.01163312
loc_0506,yrdb404,us_80759,110.9492136,36.48395686
loc_0507,yrdb405,ds_1493,121.1293,28.8417
loc_0508,yrdb406,us_80855,113.5689069,38.97641438
loc_0509,yrdb407,us_80602,111.4808773,40.75033071
loc_0510,yrdb407,us_81054,111.4899656,40.7497627
loc_0511,yrdb408,us_81045,109.5541645,40.79861214
loc_0512,yrdb409,ds_538,115.1632528,34.91344167
loc_0513,yrdb410,us_80800,111.4581566,35.84550602
loc_0514,yrdb411,us_80438,106.1505699,38.0820242
loc_0515,yrdb412,ds_773,119.4484389,33.66332778
loc_0516,yrdb413,us_20100,106.2987246,38.33501102
loc_0517,yrdb414,ds_1486,112.6193,34.7203
loc_0518,yrdb415,ds_546,116.6419167,36.57525278
loc_0519,yrdb416,us_70006,110.9897786,35.02170299
loc_0520,yrdb417,us_80744,111.8239594,37.14058423
loc_0521,yrdb418,us_81161,107.2735772,35.40387295
loc_0522,yrdb419,us_10082,110.3189896,35.14911552
loc_0523,yrdb420,ds_456,110.4549667,36.11194167
loc_0524,yrdb421,us_80799,111.3309209,35.8886753
loc_0525,yrdb422,us_80138,109.3563676,35.91692435
loc_0526,yrdb423,ds_270,119.1666667,33.7
loc_0527,yrdb424,ds_1401,114.9887667,27.11713611
loc_0528,yrdb425,ds_606,109.0778,35.116
loc_0529,yrdb426,ds_891,110.0978583,34.79297222
loc_0530,yrdb426,ds_977,110.4371472,35.47654167
loc_0531,yrdb426,ds_1503,109.93705,34.79694444
loc_0532,yrdb427,us_80429,105.9190587,36.96201053
loc_0533,yrdb427,us_70190,105.8794295,36.84679522
loc_0534,yrdb428,us_70389,112.5220192,37.5361247
loc_0535,yrdb429,ds_1184,105.7391,33.7434
loc_0536,yrdb430,us_80318,101.6161875,36.72288248
loc_0537,yrdb431,ds_235,116.4011333,35.92425833
loc_0538,yrdb432,us_10013,112.5382694,34.90077132
loc_0539,yrdb433,ds_382,119.1166667,33.61666667
loc_0540,yrdb434,ds_383,118.4442139,37.71783611
loc_0541,yrdb435,ds_1083,,
loc_0542,yrdb436,ds_384,117.5081472,34.16571389
loc_0543,yrdb437,ds_385,117.5,34.13333333
loc_0544,yrdb438,us_70038,111.1392613,40.23541444
loc_0545,yrdb438,us_40136,111.2705181,40.04630721
loc_0546,yrdb438,us_30128,111.2342029,40.15966311
loc_0547,yrdb442,ds_659,118.8016639,33.51521389
loc_0548,yrdb442,ds_455,118.8950278,33.533275
loc_0549,yrdb443,us_80728,111.4808773,37.41777641
loc_0550,yrdb443,us_70061,111.4846873,37.4336253
loc_0551,yrdb444,ds_666,116.0394056,34.64684722
loc_0552,yrdb445,ds_661,113.8455944,34.81032778
loc_0553,yrdb446,ds_662,117.2376056,36.95696111
loc_0554,yrdb447,ds_663,,
loc_0555,yrdb448,ds_660,116.6716694,34.26747222
loc_0556,yrdb449,us_10117,106.7013897,34.67378155
loc_0557,yrdb450,us_70216,106.16374,37.86101827
loc_0558,yrdb450,us_80435,106.1860265,37.97565418
loc_0559,yrdb451,us_80093,108.1901757,36.89522848
loc_0560,yrdb452,us_80786,111.5513114,36.16813954
loc_0561,yrdb453,ds_665,116.5098,37.6032
loc_0562,yrdb454,us_70011,110.3918482,35.13886505
loc_0563,yrdb454,us_80920,110.4061896,35.13321301
loc_0564,yrdb455,ds_664,119.2547139,33.78217778
loc_0565,yrdb456,us_81044,109.4314728,40.82587694
loc_0566,yrdb457,us_10116,106.7962983,34.51876415
loc_0567,yrdb458,us_10059,111.2190397,34.91579851
loc_0568,yrdb458,us_20027,111.1922849,35.01139141
loc_0569,yrdb458,us_20067,111.2074036,34.93538065
loc_0570,yrdb459,us_70416,113.5641906,36.47169175
loc_0571,yrdb460,ds_1670,,
loc_0572,yrdb461,us_80069,109.7228017,37.55288515
loc_0573,yrdb462,ds_856,118.78825,33.20250833
loc_0574,yrdb463,ds_853,,
loc_0575,yrdb463,ds_854,,
loc_0576,yrdb463,ds_855,115.7885444,34.53945556
loc_0577,yrdb464,ds_857,,
loc_0578,yrdb465,ds_1315,108.2176,34.16463889
loc_0579,yrdb466,us_20068,111.5087753,35.44350734
loc_0580,yrdb466,us_40103,111.5100239,35.43821554
loc_0581,yrdb466,us_30009,111.4928885,35.46164041
loc_0582,yrdb469,us_10080,110.6875514,35.08900673
loc_0583,yrdb470,us_70450,107.1213237,34.15272545
loc_0584,yrdb471,us_81143,106.2732997,35.66714871
loc_0585,yrdb472,us_80790,112.2397477,36.26583842
loc_0586,yrdb473,ds_1383,118.3478861,31.74414722
loc_0587,yrdb474,us_70173,103.3261024,35.32682753
loc_0588,yrdb474,us_80379,103.2483371,35.4159954
loc_0589,yrdb475,us_80264,106.6808694,34.87060482
loc_0590,yrdb475,us_70448,106.6971388,34.85123349
loc_0591,yrdb477,ds_1220,108.7044806,34.330575
loc_0592,yrdb477,ds_1518,108.7044806,34.330575
loc_0593,yrdb478,us_81038,110.9128605,39.32176857
loc_0594,yrdb479,us_81051,111.6853633,40.91789566
loc_0595,yrdb480,us_70030,110.3595276,40.60306088
loc_0596,yrdb481,us_80054,109.6770516,38.00037763
loc_0597,yrdb482,us_80230,108.0668464,34.14679476
loc_0598,yrdb483,us_81034,110.5811388,40.03065348
loc_0599,yrdb484,us_10049,111.6144922,35.66399475
loc_0600,yrdb485,us_30012,111.6817904,36.54325657
loc_0601,yrdb485,us_80789,112.2079387,36.36126524
loc_0602,yrdb486,us_70027,111.1998623,39.35669902
loc_0603,yrdb487,ds_404,116.8148361,34.49636667
loc_0604,yrdb487,ds_584,116.5563389,34.38275556
loc_0605,yrdb488,ds_1499,112.8015694,32.68347222
loc_0606,yrdb489,ds_1736,106.264925,38.50844444
loc_0607,yrdb490,us_80372,103.4423059,35.7945475
loc_0608,yrdb491,us_20211,112.5105017,34.63458937
loc_0609,yrdb493,ds_697,115.6385028,34.52956944
loc_0610,yrdb493,ds_409,115.6409167,34.54796667
loc_0611,yrdb493,ds_1150,115.6232,34.3857
loc_0612,yrdb493,ds_113,115.6,34.48333333
loc_0613,yrdb493,ds_160,115.7,34.41666667
loc_0614,yrdb493,ds_518,,
loc_0615,yrdb493,ds_758,,
loc_0616,yrdb493,ds_793,114.3754722,34.77815833
loc_0617,yrdb495,ds_1151,114.6,33.5496
loc_0618,yrdb496,ds_1148,117.1452528,37.30643056
loc_0619,yrdb497,ds_1149,110.2626,33.7244
loc_0620,yrdb498,ds_500,115.201125,35.74988889
loc_0621,yrdb499,ds_1152,115.6506833,34.41552222
loc_0622,yrdb501,us_81075,111.065089,40.55209286
loc_0623,yrdb502,us_81093,103.2105533,35.71486217
loc_0624,yrdb503,us_80311,101.3039947,36.78850262
loc_0625,yrdb504,ds_1017,116.3422528,35.39586111
loc_0626,yrdb505,ds_1229,,
loc_0627,yrdb506,us_80066,110.2660833,37.59577581
loc_0628,yrdb507,us_80150,109.2494576,35.65827108
loc_0629,yrdb508,ds_551,,
loc_0630,yrdb509,ds_548,,
loc_0631,yrdb510,ds_1650,,
loc_0632,yrdb511,ds_1785,,
loc_0633,yrdb512,ds_1786,,
loc_0634,yrdb513,ds_1651,113.7628806,34.34796944
loc_0635,yrdb514,us_80727,111.3877226,37.40641607
loc_0636,yrdb515,ds_550,116.9362,34.737
loc_0637,yrdb516,ds_549,119.0099528,33.61159722
loc_0638,yrdb517,ds_552,117.6413917,34.08086944
loc_0639,yrdb518,us_20001,106.801462,35.07258844
loc_0640,yrdb519,ds_1004,106.194325,37.99685278
loc_0641,yrdb520,us_20132,106.694303,34.99037162
loc_0642,yrdb521,ds_263,116.55,33.98333333
loc_0643,yrdb522,ds_264,114.6481222,34.84980833
loc_0644,yrdb523,us_80767,111.437708,36.91792166
loc_0645,yrdb524,us_80783,111.6580985,36.48395686
loc_0646,yrdb525,us_70092,112.4543043,37.34474374
loc_0647,yrdb525,us_80695,112.4510499,37.32916579
loc_0648,yrdb526,us_80097,108.9679262,36.89522848
loc_0649,yrdb527,us_70155,113.91883,37.9184338
loc_0650,yrdb527,us_80883,113.9006287,37.90967892
loc_0651,yrdb528,us_80585,108.3058528,35.87490817
loc_0652,yrdb529,us_80943,112.0784309,35.73871887
loc_0653,yrdb530,ds_1723,113.8320667,34.70503056
loc_0654,yrdb531,us_20230,112.6834184,34.6675555
loc_0655,yrdb531,us_30087,112.6778138,34.69549299
loc_0656,yrdb532,us_40171,112.6249235,34.65143897
loc_0657,yrdb532,us_20225,112.6261942,34.63583337
loc_0658,yrdb534,ds_612,,
loc_0659,yrdb535,us_80609,111.7807901,40.42542513
loc_0660,yrdb535,us_81062,111.7876063,40.43394538
loc_0661,yrdb536,us_40270,112.5558136,39.01952798
loc_0662,yrdb537,us_80832,114.1391957,39.7261965
loc_0663,yrdb538,us_80202,108.4244614,34.99617932
loc_0664,yrdb539,ds_613,,
loc_0665,yrdb540,us_81005,113.1826555,36.70661943
loc_0666,yrdb541,us_40286,113.9267602,37.78199561
loc_0667,yrdb542,ds_513,114.5577917,35.66691667
loc_0668,yrdb543,us_70010,111.06856,35.03382321
loc_0669,yrdb543,us_80934,111.0878097,35.03097
loc_0670,yrdb544,ds_514,112.6376528,34.81163611
loc_0671,yrdb545,ds_114,115.1666667,34.48333333
loc_0672,yrdb546,ds_1430,111.1712,32.6674
loc_0673,yrdb547,ds_1365,109.2578583,35.57964444
loc_0674,yrdb548,us_80753,110.7015583,36.84294345
loc_0675,yrdb549,us_81021,109.9131511,39.7261965
loc_0676,yrdb550,us_20236,113.070926,34.72166972
loc_0677,yrdb551,ds_278,116.3833333,34.6
loc_0678,yrdb552,us_80670,112.0443499,38.61515573
loc_0679,yrdb553,us_30016,112.734462,34.51941562
loc_0680,yrdb554,us_81126,105.098641,35.24000011
loc_0681,yrdb556,ds_1288,111.87,35.104
loc_0682,yrdb556,us_10056,111.7790005,35.12776108
loc_0683,yrdb556,us_20029,111.7762491,35.19719821
loc_0684,yrdb559,ds_896,115.8771056,34.95608611
loc_0685,yrdb559,ds_753,115.352975,34.81827778
loc_0686,yrdb560,us_20106,108.9550007,39.41784651
loc_0687,yrdb561,ds_496,114.5866028,34.85959722
loc_0688,yrdb562,ds_181,114.95,34.96666667
loc_0689,yrdb563,ds_745,117.0801444,36.75638611
loc_0690,yrdb564,ds_574,,
loc_0691,yrdb565,ds_575,115.2840972,34.87120833
loc_0692,yrdb566,us_80316,101.4133616,36.46437889
loc_0693,yrdb567,ds_1734,117.3666667,33.88333333
loc_0694,yrdb568,ds_576,113.6286444,34.876975
loc_0695,yrdb569,ds_586,117.6425028,34.10825833
loc_0696,yrdb570,us_70480,109.0263457,37.18933041
loc_0697,yrdb571,ds_299,,
loc_0698,yrdb573,us_81003,113.2758102,36.92700993
loc_0699,yrdb573,us_70412,113.2871577,36.91774769
loc_0700,yrdb574,us_80683,112.3260862,38.15165405
loc_0701,yrdb575,us_20227,112.6604043,34.68621558
loc_0702,yrdb576,us_20164,111.8730385,35.05873167
loc_0703,yrdb577,us_40005,113.0435615,36.34641703
loc_0704,yrdb577,us_40028,113.1005458,36.35737555
loc_0705,yrdb577,us_40044,113.0479449,36.30039124
loc_0706,yrdb577,us_40057,113.0847746,36.36630053
loc_0707,yrdb577,us_30051,113.1442574,36.11137181
loc_0708,yrdb577,us_20120,113.1882216,36.16233139
loc_0709,yrdb577,us_20204,113.1418185,36.12684516
loc_0710,yrdb577,us_30107,113.4532426,36.53243684
loc_0711,yrdb579,ds_240,110.4666667,36.13333333
loc_0712,yrdb582,ds_1088,113.4486361,30.36496111
loc_0713,yrdb582,ds_945,121.7180278,39.73014444
loc_0714,yrdb583,us_81117,104.1648215,35.94888507
loc_0715,yrdb584,ds_688,119.05,33.63333333
loc_0716,yrdb585,us_70219,106.3250315,38.0523811
loc_0717,yrdb586,ds_689,118.1142583,34.03502222
loc_0718,yrdb587,ds_1164,107.0031333,40.32947222
loc_0719,yrdb587,ds_1517,108.8534444,37.99795
loc_0720,yrdb588,us_80978,112.8895589,36.49304513
loc_0721,yrdb589,ds_1219,115.9959944,36.93333333
loc_0722,yrdb590,us_70135,113.2118176,39.98897011
loc_0723,yrdb591,ds_580,116.3,34.1
loc_0724,yrdb591,ds_1218,116.1257444,34.23855278
loc_0725,yrdb592,ds_690,117.1268028,34.81606389
loc_0726,yrdb593,us_80773,111.6876354,36.80659038
loc_0727,yrdb594,us_40073,111.1866911,34.8669942
loc_0728,yrdb595,us_80170,110.3323526,35.18924648
loc_0729,yrdb596,ds_1436,109.4800083,31.0235
loc_0730,yrdb597,us_80341,102.3598825,35.69881056
loc_0731,yrdb598,us_30075,112.4169877,34.62793669
loc_0732,yrdb599,us_80598,110.9083164,40.62991116
loc_0733,yrdb599,us_81078,110.9242209,40.64297555
loc_0734,yrdb600,us_80991,113.0077063,35.9159401
loc_0735,yrdb601,us_81022,109.9631365,38.58561886
loc_0736,yrdb602,ds_93,114.55,35.66666667
loc_0737,yrdb603,ds_902,108.9426528,34.29445833
loc_0738,yrdb604,us_80838,113.5484583,39.55351941
loc_0739,yrdb606,ds_486,114.9779,35.04370833
loc_0740,yrdb606,ds_960,115.4366028,36.48362778
loc_0741,yrdb606,ds_116,115.0333333,36.18333333
loc_0742,yrdb606,ds_890,115.5900556,36.05351944
loc_0743,yrdb606,ds_1287,115.2028,36.3157
loc_0744,yrdb606,ds_1345,115.1416389,36.28535833
loc_0745,yrdb608,ds_850,115.3421861,36.97105556
loc_0746,yrdb609,ds_99,115.15,35.73333333
loc_0747,yrdb610,us_70210,105.7564105,37.81727819
loc_0748,yrdb610,us_80433,105.9586867,37.90891222
loc_0749,yrdb611,us_40204,108.9730902,39.58714937
loc_0750,yrdb611,us_20189,108.9362166,39.55602824
loc_0751,yrdb613,us_30037,103.4992868,35.49101344
loc_0752,yrdb614,ds_389,110.5109833,36.51989722
loc_0753,yrdb615,ds_1343,106.2972278,33.05771944
loc_0754,yrdb616,ds_101,115.0166667,34.81666667
loc_0755,yrdb617,us_70145,113.858229,39.39103963
loc_0756,yrdb618,ds_102,117.3,37.05
loc_0757,yrdb619,us_80351,102.1451256,36.43654004
loc_0758,yrdb620,us_80828,112.8668382,39.7261965
loc_0759,yrdb620,us_80844,112.8645661,39.72846857
loc_0760,yrdb621,us_70160,113.1491965,35.96707957
loc_0761,yrdb622,us_80196,108.0673987,34.91094499
loc_0762,yrdb623,us_70354,110.2124309,34.76504091
loc_0763,yrdb623,us_70470,110.2557198,34.82710321
loc_0764,yrdb624,us_80808,110.8560589,36.20449261
loc_0765,yrdb625,us_80284,106.9552809,34.23428828
loc_0766,yrdb626,us_70465,107.8045916,35.40622988
loc_0767,yrdb627,us_70347,110.3573199,38.64150527
loc_0768,yrdb627,us_80046,110.3604427,38.68090933
loc_0769,yrdb628,ds_901,114.30175,34.79814167
loc_0770,yrdb629,us_80399,104.7729739,36.34934012
loc_0771,yrdb630,us_20128,101.5964088,36.02420273
loc_0772,yrdb630,us_40252,101.6301746,36.05819282
loc_0773,yrdb631,us_80719,111.1400672,37.63816691
loc_0774,yrdb632,us_80667,112.2920052,39.06729706
loc_0775,yrdb633,us_80437,106.2903109,37.92351202
loc_0776,yrdb634,ds_85,114.1333333,34.35
loc_0777,yrdb635,ds_94,118.9389444,33.61395278
loc_0778,yrdb636,ds_393,116.3333333,35.91666667
loc_0779,yrdb636,ds_1680,,
loc_0780,yrdb637,us_80382,104.0200411,35.42016677
loc_0781,yrdb637,us_81098,103.4741131,35.77620798
loc_0782,yrdb638,us_80271,107.1620838,34.8368005
loc_0783,yrdb639,ds_90,117.1666667,34.53333333
loc_0784,yrdb639,ds_1679,,
loc_0785,yrdb640,ds_84,114.03615,35.01534722
loc_0786,yrdb641,ds_103,115.5666667,35.91666667
loc_0787,yrdb642,ds_97,114,35.03333333
loc_0788,yrdb642,ds_98,114.3519556,34.97516389
loc_0789,yrdb643,us_80239,108.7469097,34.19054152
loc_0790,yrdb645,ds_95,115.35,35.03333333
loc_0791,yrdb646,us_30072,113.3397194,34.79591249
loc_0792,yrdb647,us_80843,113.164479,39.40583505
loc_0793,yrdb647,us_70144,113.34716,39.47992118
loc_0794,yrdb648,ds_89,119.3508778,33.68151111
loc_0795,yrdb649,ds_900,109.93705,34.79694444
loc_0796,yrdb650,us_70050,111.8240533,39.41730009
loc_0797,yrdb651,us_20209,112.4514114,34.59726922
loc_0798,yrdb651,us_30076,112.451647,34.61090076
loc_0799,yrdb652,us_20177,112.6213039,34.48044262
loc_0800,yrdb652,us_20217,112.6753324,34.45731865
loc_0801,yrdb652,us_70380,112.7001478,34.48961511
loc_0802,yrdb652,us_80028,112.6670375,34.4829868
loc_0803,yrdb652,us_30079,112.670177,34.47872539
loc_0804,yrdb652,us_30014,112.6095429,34.53312625
loc_0805,yrdb653,us_70150,113.4239213,38.8193696
loc_0806,yrdb654,ds_86,117.2333333,34.33333333
loc_0807,yrdb654,ds_1677,117.2333333,34.33333333
loc_0808,yrdb656,us_80676,111.5785762,38.26298534
loc_0809,yrdb657,ds_100,115.1,35.75
loc_0810,yrdb658,us_70392,111.8986952,37.67464115
loc_0811,yrdb659,ds_96,119.7,34.01666667
loc_0812,yrdb660,us_80303,101.4789818,37.33533714
loc_0813,yrdb661,ds_87,117.5712278,37.14978611
loc_0814,yrdb664,us_40129,112.0848379,37.48359511
loc_0815,yrdb664,us_10138,112.082708,37.35336806
loc_0816,yrdb665,us_70461,108.3227576,36.51368263
loc_0817,yrdb666,ds_92,116.9666667,36.73333333
loc_0818,yrdb667,us_80770,111.4218036,37.01334847
loc_0819,yrdb668,ds_88,114.6414778,34.80481667
loc_0820,yrdb669,ds_1678,111.1424861,40.24492778
loc_0821,yrdb670,ds_91,117.2647639,34.20243889
loc_0822,yrdb671,us_20114,112.8272765,35.34932869
loc_0823,yrdb671,us_20202,112.7805681,35.31807557
loc_0824,yrdb671,us_70076,112.7977104,35.34490866
loc_0825,yrdb671,us_80954,112.8123086,35.33883508
loc_0826,yrdb671,us_40058,112.7686269,35.36037615
loc_0827,yrdb671,us_40101,112.8512564,35.30169723
loc_0828,yrdb672,ds_598,114.5745444,35.58373611
loc_0829,yrdb673,us_80348,102.4155602,36.93565082
loc_0830,yrdb674,ds_594,118,33
loc_0831,yrdb675,ds_593,114.5577917,35.66691667
loc_0832,yrdb676,us_70251,107.0932166,37.80634317
loc_0833,yrdb677,ds_595,117.1969528,39.08676944
loc_0834,yrdb677,ds_1500,117.1969528,39.08676944
loc_0835,yrdb678,ds_596,112.460775,34.66532778
loc_0836,yrdb679,ds_1737,117.0744,34.24189444
loc_0837,yrdb680,us_10027,112.7992681,35.33497822
loc_0838,yrdb681,us_70093,112.4381441,38.05175614
loc_0839,yrdb681,us_80682,112.4124248,38.05849931
loc_0840,yrdb682,ds_597,,
loc_0841,yrdb683,ds_580,116.3,34.1
loc_0842,yrdb684,ds_1496,112.54365,37.87011389
loc_0843,yrdb685,ds_1177,115.618,33.1645
loc_0844,yrdb686,us_70105,112.8946721,39.11227474
loc_0845,yrdb686,us_70401,112.8782044,39.06310365
loc_0846,yrdb688,us_80880,112.9122795,37.86878171
loc_0847,yrdb688,us_70394,112.9210785,37.83294566
loc_0848,yrdb689,ds_1179,117.3731,36.1877
loc_0849,yrdb690,us_80185,110.3426988,34.4581199
loc_0850,yrdb691,us_70071,111.3150044,35.90243844
loc_0851,yrdb692,ds_1495,118.4925528,31.57292778
loc_0852,yrdb693,us_80514,105.345654,35.71202204
loc_0853,yrdb694,ds_579,114.0971,35.0482
loc_0854,yrdb695,ds_1494,114.8607472,34.06477778
loc_0855,yrdb695,ds_1178,114.8655,34.063
loc_0856,yrdb697,us_80577,107.8446232,35.4250389
loc_0857,yrdb698,us_80589,108.7420897,36.14982828
loc_0858,yrdb699,us_30101,112.8070519,35.34579579
loc_0859,yrdb700,ds_577,113.35,35.03333333
loc_0860,yrdb702,us_80163,109.6219183,35.28581037
loc_0861,yrdb703,ds_578,114.4952611,34.91596667
loc_0862,yrdb704,ds_611,,
loc_0863,yrdb705,us_80304,101.4750048,37.30550981
loc_0864,yrdb706,us_80487,106.2339973,36.13086445
loc_0865,yrdb707,us_80967,113.268994,35.52968871
loc_0866,yrdb708,us_10077,110.7634783,35.01782527
loc_0867,yrdb709,ds_153,109.6,34.96666667
loc_0868,yrdb710,ds_936,117.0822583,36.19964444
loc_0869,yrdb711,ds_311,117.2,34.23333333
loc_0870,yrdb712,ds_311,117.2,34.23333333
loc_0871,yrdb713,us_40206,108.8233361,38.47080021
loc_0872,yrdb714,ds_9,114.0056167,35.16945
loc_0873,yrdb716,us_30120,108.2719683,34.47167604
loc_0874,yrdb716,us_20136,108.2739744,34.48968047
loc_0875,yrdb716,us_10111,108.2800363,34.44758269
loc_0876,yrdb717,us_40192,105.5287447,34.19940328
loc_0877,yrdb718,us_10015,112.6648142,34.8825805
loc_0878,yrdb719,ds_769,113.4366611,35.016475
loc_0879,yrdb720,ds_767,117.7465389,37.27413611
loc_0880,yrdb721,ds_768,119.0877806,33.47761389
loc_0881,yrdb722,ds_766,112.3837944,37.65184722
loc_0882,yrdb723,us_70234,106.4261804,38.63467088
loc_0883,yrdb724,us_40291,110.4257857,36.13041895
loc_0884,yrdb725,ds_283,118.3166611,37.58505556
loc_0885,yrdb726,us_70494,112.4807854,34.30639722
loc_0886,yrdb727,ds_1189,115.2606889,36.97549444
loc_0887,yrdb728,us_70111,112.2725011,39.89604848
loc_0888,yrdb728,us_80644,112.2533801,39.88069706
loc_0889,yrdb729,us_70440,105.7674881,35.34399916
loc_0890,yrdb729,us_80496,105.7584608,35.37480309
loc_0891,yrdb731,us_70325,109.1982078,37.68742483
loc_0892,yrdb731,us_80060,109.2081138,37.76018998
loc_0893,yrdb732,us_80349,101.8369098,36.80441054
loc_0894,yrdb733,us_70233,106.5191281,38.8697738
loc_0895,yrdb733,us_80451,106.5051366,38.94758411
loc_0896,yrdb734,us_70119,112.8017504,40.14855291
loc_0897,yrdb734,us_80637,112.7873158,40.1397127
loc_0898,yrdb735,ds_372,114.0114722,34.8716
loc_0899,yrdb736,us_80544,105.8406601,34.29922969
loc_0900,yrdb737,us_80273,106.9791428,34.76521489
loc_0901,yrdb738,us_80879,113.8642756,37.93921579
loc_0902,yrdb739,ds_1510,119.642775,29.08125
loc_0903,yrdb740,us_80244,108.8980349,34.0294739
loc_0904,yrdb741,ds_1762,117.2201111,34.27735833
loc_0905,yrdb742,us_80696,112.4442337,37.26327585
loc_0906,yrdb743,us_80307,101.8309443,37.29159038
loc_0907,yrdb744,us_80917,110.5288812,35.2445443
loc_0908,yrdb745,ds_572,114.6833333,34.96666667
loc_0909,yrdb746,ds_569,113.7307806,34.68212778
loc_0910,yrdb747,ds_570,,
loc_0911,yrdb748,ds_571,117.1969,34.2686
loc_0912,yrdb749,ds_565,115.2118528,35.75133889
loc_0913,yrdb750,ds_566,114.8157167,34.82325833
loc_0914,yrdb751,ds_573,115.2813917,34.627725
loc_0915,yrdb752,ds_568,115.2666667,34.63333333
loc_0916,yrdb753,ds_567,116.9934583,36.89291944
loc_0917,yrdb754,ds_1230,111.7726472,37.14491389
loc_0918,yrdb755,us_40161,112.6572567,34.69215496
loc_0919,yrdb756,us_80689,111.9670996,37.36097473
loc_0920,yrdb757,ds_712,,
loc_0921,yrdb758,us_70317,109.5043884,34.69669704
loc_0922,yrdb759,ds_705,112.7477361,34.87806667
loc_0923,yrdb759,ds_1086,,
loc_0924,yrdb760,us_80552,107.3106874,35.82946683
loc_0925,yrdb761,ds_411,114.6833333,34.83333333
loc_0926,yrdb762,us_70025,110.8726166,38.47596358
loc_0927,yrdb763,ds_412,117.9654694,33.90413056
loc_0928,yrdb764,ds_26,112.5603333,34.88732778
loc_0929,yrdb764,ds_213,112.8,34.91666667
loc_0930,yrdb764,ds_1197,113.0739528,34.94098333
loc_0931,yrdb764,ds_1448,112.7851361,34.90820556
loc_0932,yrdb765,us_80345,102.6541789,35.80618897
loc_0933,yrdb766,us_20233,112.8078189,34.75152584
loc_0934,yrdb766,us_30013,112.8228193,34.84390047
loc_0935,yrdb766,us_10016,112.6300144,34.76552654
loc_0936,yrdb766,ds_27,112.85,34.66666667
loc_0937,yrdb766,ds_1085,112.4133889,34.91248056
loc_0938,yrdb768,ds_413,112.7872583,34.80217778
loc_0939,yrdb769,us_30088,112.7947155,34.80240818
loc_0940,yrdb769,ds_1644,112.7691806,34.82368611
loc_0941,yrdb771,us_80722,110.792441,37.56318869
loc_0942,yrdb772,ds_1718,,
loc_0943,yrdb773,ds_271,118.6346333,33.74208889
loc_0944,yrdb774,us_70342,110.9013371,39.06523727
loc_0945,yrdb774,us_80042,110.9208806,39.07550333
loc_0946,yrdb775,us_70128,113.3128194,40.17683341
loc_0947,yrdb778,us_70213,105.9942472,38.1070562
loc_0948,yrdb779,us_80669,112.0829751,38.62197193
loc_0949,yrdb779,ds_1456,112.1132,38.6331
loc_0950,yrdb780,ds_431,115.6424639,37.06659444
