,yrdb_id,place,event
3257,yrdb929,ds_1356,ev_1759
3258,yrdb929,ds_1356,ev_2247
3259,yrdb929,ds_1638,ev_3604
3260,yrdb1037,ds_1638,ev_3604
3261,yrdb929,ds_1640,ev_119
3262,yrdb929,ds_1640,ev_1133
3263,yrdb929,ds_1640,ev_1146
3264,yrdb929,ds_1640,ev_1148
3265,yrdb929,ds_1640,ev_1239
3266,yrdb929,ds_1640,ev_1242
3267,yrdb929,ds_1640,ev_1473
3268,yrdb929,ds_1640,ev_1505
3269,yrdb929,ds_1640,ev_1506
3270,yrdb929,ds_1640,ev_1510
3271,yrdb929,ds_1640,ev_1513
3272,yrdb929,ds_1640,ev_1530
3273,yrdb929,ds_1640,ev_1532
3274,yrdb929,ds_1640,ev_1563
3275,yrdb929,ds_1640,ev_1617
3276,yrdb929,ds_1640,ev_1733
3277,yrdb929,ds_1640,ev_1744
3278,yrdb929,ds_1640,ev_1826
3279,yrdb929,ds_1640,ev_1884
3280,yrdb929,ds_1640,ev_1902
3281,yrdb929,ds_1640,ev_1915
3282,yrdb929,ds_1640,ev_1920
3283,yrdb929,ds_1640,ev_1928
3284,yrdb929,ds_1640,ev_2198
3285,yrdb929,ds_1640,ev_2200
3286,yrdb929,ds_1640,ev_2203
3287,yrdb929,ds_1640,ev_2206
3288,yrdb929,ds_1640,ev_2296
3289,yrdb929,ds_1640,ev_2385
3290,yrdb929,ds_1640,ev_2979
3291,yrdb929,ds_1640,ev_3341
3292,yrdb929,ds_1640,ev_3411
3293,yrdb929,ds_1640,ev_3432
3294,yrdb929,ds_1640,ev_3511
3295,yrdb929,ds_1640,ev_3516
3296,yrdb929,ds_1640,ev_3528
3297,yrdb929,ds_1640,ev_3536
3298,yrdb929,ds_1640,ev_3538
3299,yrdb929,ds_1640,ev_3541
3300,yrdb929,ds_1640,ev_3543
3301,yrdb929,ds_1640,ev_3561
3302,yrdb929,ds_1640,ev_3567
3303,yrdb929,ds_1640,ev_3593
3304,yrdb929,ds_1640,ev_3606
3305,yrdb929,ds_1640,ev_3685
3306,yrdb929,ds_1640,ev_3687
3307,yrdb929,ds_1640,ev_3701
3308,yrdb929,ds_1640,ev_3714
3309,yrdb929,ds_1640,ev_3720
3310,yrdb929,ds_1782,ev_33
3311,yrdb929,ds_1782,ev_51
3312,yrdb929,ds_1782,ev_52
3313,yrdb929,ds_1782,ev_57
3314,yrdb929,ds_1782,ev_303
3315,yrdb929,ds_1782,ev_304
3316,yrdb929,ds_1782,ev_305
3317,yrdb929,ds_1782,ev_312
3318,yrdb929,ds_1782,ev_320
3319,yrdb929,ds_1782,ev_320
3320,yrdb929,ds_1782,ev_321
3321,yrdb929,ds_1782,ev_322
3322,yrdb929,ds_1782,ev_775
3323,yrdb929,ds_1782,ev_1074
3324,yrdb929,ds_1782,ev_1114
3325,yrdb929,ds_1782,ev_1296
3326,yrdb929,ds_1782,ev_1502
3327,yrdb929,ds_1782,ev_1533
3328,yrdb929,ds_1782,ev_2972
3329,yrdb929,ds_1782,ev_3342
3330,yrdb929,ds_1782,ev_3416
3331,yrdb929,ds_1782,ev_3697
3332,yrdb929,ds_1782,ev_3719
3333,yrdb930,ds_1641,ev_1246
3334,yrdb931,ds_1145,ev_3718
3335,yrdb932,ds_1144,ev_2893
3336,yrdb932,ds_1144,ev_2936
3337,yrdb935,ds_1146,ev_3166
3338,yrdb936,ds_212,ev_1740
3339,yrdb1770,ds_212,ev_1740
3340,yrdb3104,ds_212,ev_1740
3341,yrdb936,ds_1460,ev_318
3342,yrdb936,ds_1460,ev_1783
3343,yrdb936,ds_1460,ev_1886
3344,yrdb936,ds_1460,ev_1890
3345,yrdb936,ds_1460,ev_1908
3346,yrdb936,ds_1460,ev_1990
3347,yrdb936,ds_1460,ev_2592
3348,yrdb2651,ds_1460,ev_318
3349,yrdb2651,ds_1460,ev_1783
3350,yrdb2651,ds_1460,ev_1886
3351,yrdb2651,ds_1460,ev_1890
3352,yrdb2651,ds_1460,ev_1908
3353,yrdb2651,ds_1460,ev_1990
3354,yrdb2651,ds_1460,ev_2592
3355,yrdb936,ds_1642,ev_77
3356,yrdb936,ds_1642,ev_1461
3357,yrdb936,ds_1642,ev_1744
3358,yrdb936,ds_1642,ev_1884
3359,yrdb936,ds_1642,ev_1886
3360,yrdb936,ds_1642,ev_2175
3361,yrdb936,ds_1642,ev_2198
3362,yrdb936,ds_1642,ev_2200
3363,yrdb936,ds_1642,ev_2203
3364,yrdb936,ds_1642,ev_2296
3365,yrdb936,ds_1642,ev_2758
3366,yrdb936,ds_1642,ev_3623
3367,yrdb936,ds_1642,ev_3669
3368,yrdb936,ds_1783,ev_233
3369,yrdb938,ds_204,ev_2538
3370,yrdb3285,ds_204,ev_2538
3371,yrdb938,ds_228,ev_2377
3372,yrdb938,ds_228,ev_2395
3373,yrdb1834,ds_228,ev_2377
3374,yrdb1834,ds_228,ev_2395
3375,yrdb938,ds_377,ev_2377
3376,yrdb938,ds_377,ev_2384
3377,yrdb938,ds_377,ev_2395
3378,yrdb938,ds_377,ev_2399
3379,yrdb2455,ds_377,ev_2377
3380,yrdb2455,ds_377,ev_2384
3381,yrdb2455,ds_377,ev_2395
3382,yrdb2455,ds_377,ev_2399
3383,yrdb938,ds_511,ev_2692
3384,yrdb1724,ds_511,ev_2692
3385,yrdb938,ds_1147,ev_64
3386,yrdb938,ds_1147,ev_1417
3387,yrdb938,ds_1147,ev_1418
3388,yrdb938,ds_1147,ev_1925
3389,yrdb938,ds_1147,ev_1929
3390,yrdb938,ds_1147,ev_2040
3391,yrdb938,ds_1147,ev_2139
3392,yrdb938,ds_1147,ev_2174
3393,yrdb938,ds_1147,ev_2179
3394,yrdb938,ds_1147,ev_2272
3395,yrdb938,ds_1147,ev_2379
3396,yrdb938,ds_1147,ev_2395
3397,yrdb938,ds_1147,ev_2481
3398,yrdb938,ds_1147,ev_2508
3399,yrdb938,ds_1147,ev_2519
3400,yrdb938,ds_1147,ev_2547
3401,yrdb938,ds_1147,ev_2559
3402,yrdb938,ds_1147,ev_2706
3403,yrdb938,ds_1147,ev_3132
3404,yrdb938,ds_1147,ev_1463
3405,yrdb938,ds_1147,ev_1475
3406,yrdb938,ds_1147,ev_1775
3407,yrdb938,ds_1147,ev_1777
3408,yrdb938,ds_1147,ev_1812
3409,yrdb938,ds_1147,ev_2168
3410,yrdb938,ds_1147,ev_2406
3411,yrdb938,ds_1147,ev_2645
3412,yrdb938,ds_1147,ev_2656
3413,yrdb1904,ds_1147,ev_64
3414,yrdb1904,ds_1147,ev_1417
3415,yrdb1904,ds_1147,ev_1418
3416,yrdb1904,ds_1147,ev_1925
3417,yrdb1904,ds_1147,ev_1929
3418,yrdb1904,ds_1147,ev_2040
3419,yrdb1904,ds_1147,ev_2139
3420,yrdb1904,ds_1147,ev_2174
3421,yrdb1904,ds_1147,ev_2179
3422,yrdb1904,ds_1147,ev_2272
3423,yrdb1904,ds_1147,ev_2379
3424,yrdb1904,ds_1147,ev_2395
3425,yrdb1904,ds_1147,ev_2481
3426,yrdb1904,ds_1147,ev_2508
3427,yrdb1904,ds_1147,ev_2519
3428,yrdb1904,ds_1147,ev_2547
3429,yrdb1904,ds_1147,ev_2559
3430,yrdb1904,ds_1147,ev_2706
3431,yrdb1904,ds_1147,ev_3132
3432,yrdb1904,ds_1147,ev_1463
3433,yrdb1904,ds_1147,ev_1475
3434,yrdb1904,ds_1147,ev_1775
3435,yrdb1904,ds_1147,ev_1777
3436,yrdb1904,ds_1147,ev_1812
3437,yrdb1904,ds_1147,ev_2168
3438,yrdb1904,ds_1147,ev_2406
3439,yrdb1904,ds_1147,ev_2645
3440,yrdb1904,ds_1147,ev_2656
3441,yrdb939,ds_800,ev_2039
3442,yrdb939,ds_800,ev_2220
3443,yrdb939,ds_800,ev_2389
3444,yrdb939,ds_800,ev_2392
3445,yrdb939,ds_800,ev_2454
3446,yrdb939,ds_800,ev_2496
3447,yrdb939,ds_800,ev_2502
3448,yrdb3645,ds_800,ev_2039
3449,yrdb3645,ds_800,ev_2220
3450,yrdb3645,ds_800,ev_2389
3451,yrdb3645,ds_800,ev_2392
3452,yrdb3645,ds_800,ev_2454
3453,yrdb3645,ds_800,ev_2496
3454,yrdb3645,ds_800,ev_2502
3455,yrdb944,ds_1439,ev_410
3456,yrdb944,ds_1439,ev_1096
3457,yrdb947,ds_1559,ev_598
3458,yrdb948,ds_799,ev_3463
3459,yrdb948,ds_799,ev_3468
3460,yrdb949,ds_1450,ev_1183
3461,yrdb949,ds_1450,ev_1165
3462,yrdb953,ds_1516,ev_1461
3463,yrdb956,ds_1172,ev_2451
3464,yrdb956,ds_1172,ev_3299
3465,yrdb956,ds_1172,ev_2914
3466,yrdb956,ds_1172,ev_3272
3467,yrdb956,ds_1172,ev_3273
3468,yrdb956,ds_1172,ev_3300
3469,yrdb956,ds_1172,ev_3309
3470,yrdb956,ds_1172,ev_3314
3471,yrdb956,ds_1172,ev_3321
3472,yrdb956,ds_1172,ev_3307
3473,yrdb956,ds_1172,ev_2267
3474,yrdb956,ds_1172,ev_2027
3475,yrdb956,ds_1172,ev_3037
3476,yrdb956,ds_1172,ev_3111
3477,yrdb956,ds_1172,ev_2774
3478,yrdb956,ds_1172,ev_2975
3479,yrdb956,ds_1172,ev_2412
3480,yrdb956,ds_1172,ev_3036
3481,yrdb956,ds_1172,ev_2733
3482,yrdb956,ds_1172,ev_2817
3483,yrdb956,ds_1172,ev_2824
3484,yrdb956,ds_1172,ev_2875
3485,yrdb956,ds_1172,ev_2882
3486,yrdb956,ds_1172,ev_2892
3487,yrdb956,ds_1172,ev_2926
3488,yrdb956,ds_1172,ev_2945
3489,yrdb956,ds_1172,ev_2986
3490,yrdb956,ds_1172,ev_2993
3491,yrdb956,ds_1172,ev_2998
3492,yrdb956,ds_1172,ev_2999
3493,yrdb956,ds_1172,ev_2999
3494,yrdb956,ds_1172,ev_3006
3495,yrdb956,ds_1172,ev_3010
3496,yrdb956,ds_1172,ev_3027
3497,yrdb956,ds_1172,ev_3028
3498,yrdb956,ds_1172,ev_3033
3499,yrdb956,ds_1172,ev_3043
3500,yrdb956,ds_1172,ev_3046
3501,yrdb956,ds_1172,ev_3071
3502,yrdb956,ds_1172,ev_3072
3503,yrdb956,ds_1172,ev_3085
3504,yrdb956,ds_1172,ev_3091
3505,yrdb956,ds_1172,ev_3118
3506,yrdb956,ds_1172,ev_3124
3507,yrdb956,ds_1172,ev_3124
3508,yrdb956,ds_1172,ev_3139
3509,yrdb956,ds_1172,ev_3152
3510,yrdb956,ds_1172,ev_3157
3511,yrdb956,ds_1172,ev_3160
3512,yrdb956,ds_1172,ev_3170
3513,yrdb956,ds_1172,ev_3178
3514,yrdb956,ds_1172,ev_3191
3515,yrdb956,ds_1172,ev_3218
3516,yrdb956,ds_1172,ev_3230
3517,yrdb956,ds_1172,ev_3241
3518,yrdb956,ds_1172,ev_3284
3519,yrdb956,ds_1172,ev_3203
3520,yrdb959,ds_79,ev_1144
3521,yrdb959,ds_79,ev_1175
3522,yrdb963,ds_80,ev_1911
3523,yrdb963,ds_80,ev_1968
3524,yrdb2611,ds_80,ev_1911
3525,yrdb2611,ds_80,ev_1968
3526,yrdb965,ds_81,ev_2794
3527,yrdb966,ds_82,ev_1976
3528,yrdb966,ds_82,ev_1955
3529,yrdb966,ds_82,ev_2479
3530,yrdb966,ds_82,ev_1946
3531,yrdb966,ds_82,ev_1951
3532,yrdb966,ds_82,ev_1954
3533,yrdb966,ds_82,ev_1963
3534,yrdb966,ds_82,ev_1970
3535,yrdb966,ds_82,ev_2306
3536,yrdb966,ds_82,ev_1976
3537,yrdb966,ds_82,ev_1982
3538,yrdb968,ds_1166,ev_1630
3539,yrdb1765,ds_1166,ev_1630
3540,yrdb969,ds_1749,ev_1619
3541,yrdb976,ds_380,ev_2870
3542,yrdb976,ds_380,ev_377
3543,yrdb976,ds_380,ev_491
3544,yrdb976,ds_380,ev_684
3545,yrdb976,ds_380,ev_1499
3546,yrdb976,ds_380,ev_1527
3547,yrdb976,ds_380,ev_2867
3548,yrdb976,ds_380,ev_977
3549,yrdb976,ds_380,ev_978
3550,yrdb1765,ds_380,ev_2870
3551,yrdb1765,ds_380,ev_377
3552,yrdb1765,ds_380,ev_491
3553,yrdb1765,ds_380,ev_684
3554,yrdb1765,ds_380,ev_1499
3555,yrdb1765,ds_380,ev_1527
3556,yrdb1765,ds_380,ev_2867
3557,yrdb1765,ds_380,ev_977
3558,yrdb1765,ds_380,ev_978
3559,yrdb1817,ds_380,ev_2870
3560,yrdb1817,ds_380,ev_377
3561,yrdb1817,ds_380,ev_491
3562,yrdb1817,ds_380,ev_684
3563,yrdb1817,ds_380,ev_1499
3564,yrdb1817,ds_380,ev_1527
3565,yrdb1817,ds_380,ev_2867
3566,yrdb1817,ds_380,ev_977
3567,yrdb1817,ds_380,ev_978
3568,yrdb982,ds_1671,ev_2643
3569,yrdb989,ds_57,ev_542
3570,yrdb991,ds_58,ev_2405
3571,yrdb2590,ds_58,ev_2405
3572,yrdb992,ds_1337,ev_670
3573,yrdb992,ds_1337,ev_1461
3574,yrdb997,ds_1107,ev_1273
3575,yrdb997,ds_1107,ev_1745
3576,yrdb1000,ds_145,ev_286
3577,yrdb1473,ds_145,ev_286
3578,yrdb1001,ds_1113,ev_112
3579,yrdb1001,ds_1113,ev_120
3580,yrdb1001,ds_1113,ev_147
3581,yrdb1001,ds_1113,ev_148
3582,yrdb1001,ds_1113,ev_270
3583,yrdb1001,ds_1113,ev_156
3584,yrdb1001,ds_1113,ev_552
3585,yrdb1001,ds_1113,ev_226
3586,yrdb1001,ds_1113,ev_286
3587,yrdb1007,ds_450,ev_2247
3588,yrdb1020,ds_1111,ev_1520
3589,yrdb1020,ds_1111,ev_1446
3590,yrdb1709,ds_1111,ev_1520
3591,yrdb1709,ds_1111,ev_1446
3592,yrdb1022,ds_1110,ev_1158
3593,yrdb1022,ds_1110,ev_1359
3594,yrdb1023,ds_1112,ev_1207
3595,yrdb1023,ds_1112,ev_1500
3596,yrdb1023,ds_1112,ev_1544
3597,yrdb1023,ds_1112,ev_1755
3598,yrdb1023,ds_1112,ev_3435
3599,yrdb1023,ds_1112,ev_3537
3600,yrdb1023,ds_1112,ev_3539
3601,yrdb1023,ds_1112,ev_3586
3602,yrdb1023,ds_1112,ev_3618
3603,yrdb1023,ds_1112,ev_3625
3604,yrdb1023,ds_1112,ev_3699
3605,yrdb1023,ds_71,ev_599
3606,yrdb2944,ds_71,ev_599
3607,yrdb3176,ds_71,ev_599
3608,yrdb1025,ds_451,ev_1167
3609,yrdb2767,ds_451,ev_1167
3610,yrdb1025,ds_1108,ev_944
3611,yrdb1025,ds_1108,ev_2796
3612,yrdb1025,ds_1108,ev_3180
3613,yrdb1025,ds_1108,ev_3374
3614,yrdb1028,ds_1329,ev_224
3615,yrdb1030,ds_1554,ev_433
3616,yrdb1030,ds_1554,ev_469
3617,yrdb1032,ds_964,ev_1461
3618,yrdb1033,ds_962,ev_1461
3619,yrdb1036,ds_184,ev_1024
3620,yrdb1036,ds_184,ev_1094
3621,yrdb1036,ds_965,ev_1074
3622,yrdb1036,ds_966,ev_977
3623,yrdb1036,ds_966,ev_978
3624,yrdb1036,ds_966,ev_979
3625,yrdb1038,ds_1690,ev_2623
3626,yrdb1042,ds_963,ev_1113
3627,yrdb1043,ds_1688,ev_1704
3628,yrdb1043,ds_1688,ev_2066
3629,yrdb1043,ds_1688,ev_1714
3630,yrdb1045,ds_1689,ev_307
3631,yrdb1046,ds_961,ev_286
3632,yrdb1048,ds_1636,ev_1461
3633,yrdb1049,ds_1472,ev_786
3634,yrdb1050,ds_1135,ev_1159
3635,yrdb1051,ds_1136,ev_1491
3636,yrdb1051,ds_1136,ev_1849
3637,yrdb1051,ds_1136,ev_1876
3638,yrdb1052,ds_1471,ev_1105
3639,yrdb1053,ds_1445,ev_614
3640,yrdb1053,ds_1445,ev_907
3641,yrdb1053,ds_1445,ev_1412
3642,yrdb1053,ds_1445,ev_1820
3643,yrdb1056,ds_1550,ev_763
3644,yrdb1065,ds_414,ev_1828
3645,yrdb1065,ds_414,ev_1831
3646,yrdb1065,ds_414,ev_1832
3647,yrdb1065,ds_414,ev_1833
3648,yrdb1065,ds_414,ev_1848
3649,yrdb1748,ds_414,ev_1828
3650,yrdb1748,ds_414,ev_1831
3651,yrdb1748,ds_414,ev_1832
3652,yrdb1748,ds_414,ev_1833
3653,yrdb1748,ds_414,ev_1848
3654,yrdb1067,ds_444,ev_1893
3655,yrdb1139,ds_444,ev_1893
3656,yrdb1071,ds_1437,ev_467
3657,yrdb1072,ds_1252,ev_1687
3658,yrdb1073,ds_937,ev_1445
3659,yrdb2498,ds_937,ev_1445
3660,yrdb1074,ds_742,ev_969
3661,yrdb1076,ds_1537,ev_664
3662,yrdb1076,ds_1537,ev_688
3663,yrdb1076,ds_1537,ev_694
3664,yrdb1076,ds_1537,ev_802
3665,yrdb1076,ds_1537,ev_660
3666,yrdb1078,ds_1253,ev_1116
3667,yrdb1078,ds_1253,ev_1155
3668,yrdb1078,ds_1253,ev_1207
3669,yrdb1078,ds_1253,ev_1340
3670,yrdb1078,ds_1253,ev_1677
3671,yrdb1078,ds_1253,ev_1696
3672,yrdb1078,ds_1253,ev_1738
3673,yrdb1078,ds_1253,ev_2166
3674,yrdb1078,ds_1253,ev_2795
3675,yrdb1078,ds_1253,ev_1167
3676,yrdb1765,ds_1253,ev_1116
3677,yrdb1765,ds_1253,ev_1155
3678,yrdb1765,ds_1253,ev_1207
3679,yrdb1765,ds_1253,ev_1340
3680,yrdb1765,ds_1253,ev_1677
3681,yrdb1765,ds_1253,ev_1696
3682,yrdb1765,ds_1253,ev_1738
3683,yrdb1765,ds_1253,ev_2166
3684,yrdb1765,ds_1253,ev_2795
3685,yrdb1765,ds_1253,ev_1167
3686,yrdb1079,ds_279,ev_2164
3687,yrdb1079,ds_279,ev_2168
3688,yrdb1083,ds_1411,ev_1160
3689,yrdb1083,ds_1411,ev_1461
3690,yrdb1086,ds_48,ev_1718
3691,yrdb1359,ds_48,ev_1718
3692,yrdb2341,ds_48,ev_1718
3693,yrdb1086,ds_75,ev_1865
3694,yrdb1086,ds_75,ev_1153
3695,yrdb1086,ds_75,ev_1575
3696,yrdb1086,ds_75,ev_1721
3697,yrdb1086,ds_75,ev_1759
3698,yrdb1086,ds_75,ev_2349
3699,yrdb2341,ds_75,ev_1865
3700,yrdb2341,ds_75,ev_1153
3701,yrdb2341,ds_75,ev_1575
3702,yrdb2341,ds_75,ev_1721
3703,yrdb2341,ds_75,ev_1759
3704,yrdb2341,ds_75,ev_2349
3705,yrdb3173,ds_75,ev_1865
3706,yrdb3173,ds_75,ev_1153
3707,yrdb3173,ds_75,ev_1575
3708,yrdb3173,ds_75,ev_1721
3709,yrdb3173,ds_75,ev_1759
3710,yrdb3173,ds_75,ev_2349
3711,yrdb1086,ds_77,ev_2688
3712,yrdb1086,ds_77,ev_2721
3713,yrdb2341,ds_77,ev_2688
3714,yrdb2341,ds_77,ev_2721
3715,yrdb2370,ds_77,ev_2688
3716,yrdb2370,ds_77,ev_2721
3717,yrdb1086,ds_135,ev_1796
3718,yrdb2341,ds_135,ev_1796
3719,yrdb2628,ds_135,ev_1796
3720,yrdb1086,ds_171,ev_1747
3721,yrdb3413,ds_171,ev_1747
3722,yrdb1086,ds_182,ev_2368
3723,yrdb2341,ds_182,ev_2368
3724,yrdb2798,ds_182,ev_2368
3725,yrdb1086,ds_190,ev_2276
3726,yrdb1086,ds_190,ev_2278
3727,yrdb2949,ds_190,ev_2276
3728,yrdb2949,ds_190,ev_2278
3729,yrdb3174,ds_190,ev_2276
3730,yrdb3174,ds_190,ev_2278
3731,yrdb1086,ds_217,ev_2364
3732,yrdb2821,ds_217,ev_2364
3733,yrdb3174,ds_217,ev_2364
3734,yrdb1086,ds_218,ev_2316
3735,yrdb1086,ds_218,ev_2190
3736,yrdb1086,ds_218,ev_3154
3737,yrdb2341,ds_218,ev_2316
3738,yrdb2341,ds_218,ev_2190
3739,yrdb2341,ds_218,ev_3154
3740,yrdb3509,ds_218,ev_2316
3741,yrdb3509,ds_218,ev_2190
3742,yrdb3509,ds_218,ev_3154
3743,yrdb1086,ds_250,ev_2262
3744,yrdb1086,ds_250,ev_2265
3745,yrdb1086,ds_250,ev_1410
3746,yrdb1086,ds_250,ev_2277
3747,yrdb1086,ds_250,ev_2069
3748,yrdb1577,ds_250,ev_2262
3749,yrdb1577,ds_250,ev_2265
3750,yrdb1577,ds_250,ev_1410
3751,yrdb1577,ds_250,ev_2277
3752,yrdb1577,ds_250,ev_2069
3753,yrdb2341,ds_250,ev_2262
3754,yrdb2341,ds_250,ev_2265
3755,yrdb2341,ds_250,ev_1410
3756,yrdb2341,ds_250,ev_2277
3757,yrdb2341,ds_250,ev_2069
3758,yrdb1086,ds_257,ev_2205
3759,yrdb3502,ds_257,ev_2205
3760,yrdb1086,ds_260,ev_1747
3761,yrdb3490,ds_260,ev_1747
3762,yrdb1086,ds_288,ev_1671
3763,yrdb1086,ds_288,ev_1676
3764,yrdb3003,ds_288,ev_1671
3765,yrdb3003,ds_288,ev_1676
3766,yrdb3174,ds_288,ev_1671
3767,yrdb3174,ds_288,ev_1676
3768,yrdb1086,ds_294,ev_1856
3769,yrdb2484,ds_294,ev_1856
3770,yrdb3010,ds_294,ev_1856
3771,yrdb1086,ds_300,ev_2712
3772,yrdb3174,ds_300,ev_2712
3773,yrdb1086,ds_435,ev_1153
3774,yrdb1978,ds_435,ev_1153
3775,yrdb3174,ds_435,ev_1153
3776,yrdb1086,ds_454,ev_2712
3777,yrdb3174,ds_454,ev_2712
3778,yrdb1086,ds_557,ev_1414
3779,yrdb1088,ds_557,ev_1414
3780,yrdb2551,ds_557,ev_1414
3781,yrdb1086,ds_591,ev_1910
3782,yrdb1086,ds_591,ev_2122
3783,yrdb2341,ds_591,ev_1910
3784,yrdb2341,ds_591,ev_2122
3785,yrdb3194,ds_591,ev_1910
3786,yrdb3194,ds_591,ev_2122
3787,yrdb1086,ds_776,ev_1352
3788,yrdb2341,ds_776,ev_1352
3789,yrdb1086,ds_790,ev_1606
3790,yrdb2341,ds_790,ev_1606
3791,yrdb3436,ds_790,ev_1606
3792,yrdb1086,ds_808,ev_2068
3793,yrdb1086,ds_808,ev_2073
3794,yrdb1109,ds_808,ev_2068
3795,yrdb1109,ds_808,ev_2073
3796,yrdb1086,ds_811,ev_3360
3797,yrdb1086,ds_811,ev_2122
3798,yrdb1110,ds_811,ev_3360
3799,yrdb1110,ds_811,ev_2122
3800,yrdb2341,ds_811,ev_3360
3801,yrdb2341,ds_811,ev_2122
3802,yrdb1086,ds_868,ev_2250
3803,yrdb1086,ds_868,ev_2244
3804,yrdb1086,ds_868,ev_2242
3805,yrdb1397,ds_868,ev_2250
3806,yrdb1397,ds_868,ev_2244
3807,yrdb1397,ds_868,ev_2242
3808,yrdb2341,ds_868,ev_2250
3809,yrdb2341,ds_868,ev_2244
3810,yrdb2341,ds_868,ev_2242
3811,yrdb1086,ds_894,ev_827
3812,yrdb1086,ds_894,ev_1340
3813,yrdb1086,ds_894,ev_1343
3814,yrdb1086,ds_894,ev_1362
3815,yrdb1086,ds_894,ev_1384
3816,yrdb1086,ds_894,ev_1403
3817,yrdb1086,ds_894,ev_1405
3818,yrdb1086,ds_894,ev_1407
3819,yrdb1086,ds_894,ev_1453
3820,yrdb1086,ds_894,ev_1499
3821,yrdb1086,ds_894,ev_1575
3822,yrdb1086,ds_894,ev_1585
3823,yrdb1086,ds_894,ev_1588
3824,yrdb1086,ds_894,ev_1625
3825,yrdb1086,ds_894,ev_1627
3826,yrdb1086,ds_894,ev_1628
3827,yrdb1086,ds_894,ev_1633
3828,yrdb1086,ds_894,ev_1665
3829,yrdb1086,ds_894,ev_1666
3830,yrdb1086,ds_894,ev_1667
3831,yrdb1086,ds_894,ev_1676
3832,yrdb1086,ds_894,ev_2022
3833,yrdb1086,ds_894,ev_2122
3834,yrdb1086,ds_894,ev_2261
3835,yrdb1086,ds_894,ev_2298
3836,yrdb1086,ds_894,ev_2303
3837,yrdb1086,ds_894,ev_2324
3838,yrdb1086,ds_894,ev_2357
3839,yrdb1086,ds_894,ev_2433
3840,yrdb1086,ds_894,ev_2558
3841,yrdb1086,ds_894,ev_3236
3842,yrdb1086,ds_894,ev_3255
3843,yrdb1086,ds_894,ev_3258
3844,yrdb1086,ds_894,ev_3275
3845,yrdb1086,ds_894,ev_3443
3846,yrdb1086,ds_894,ev_1167
3847,yrdb3174,ds_894,ev_827
3848,yrdb3174,ds_894,ev_1340
3849,yrdb3174,ds_894,ev_1343
3850,yrdb3174,ds_894,ev_1362
3851,yrdb3174,ds_894,ev_1384
3852,yrdb3174,ds_894,ev_1403
3853,yrdb3174,ds_894,ev_1405
3854,yrdb3174,ds_894,ev_1407
3855,yrdb3174,ds_894,ev_1453
3856,yrdb3174,ds_894,ev_1499
3857,yrdb3174,ds_894,ev_1575
3858,yrdb3174,ds_894,ev_1585
3859,yrdb3174,ds_894,ev_1588
3860,yrdb3174,ds_894,ev_1625
3861,yrdb3174,ds_894,ev_1627
3862,yrdb3174,ds_894,ev_1628
3863,yrdb3174,ds_894,ev_1633
3864,yrdb3174,ds_894,ev_1665
3865,yrdb3174,ds_894,ev_1666
3866,yrdb3174,ds_894,ev_1667
3867,yrdb3174,ds_894,ev_1676
3868,yrdb3174,ds_894,ev_2022
3869,yrdb3174,ds_894,ev_2122
3870,yrdb3174,ds_894,ev_2261
3871,yrdb3174,ds_894,ev_2298
3872,yrdb3174,ds_894,ev_2303
3873,yrdb3174,ds_894,ev_2324
3874,yrdb3174,ds_894,ev_2357
3875,yrdb3174,ds_894,ev_2433
3876,yrdb3174,ds_894,ev_2558
3877,yrdb3174,ds_894,ev_3236
3878,yrdb3174,ds_894,ev_3255
3879,yrdb3174,ds_894,ev_3258
3880,yrdb3174,ds_894,ev_3275
3881,yrdb3174,ds_894,ev_3443
3882,yrdb3174,ds_894,ev_1167
3883,yrdb1086,ds_1224,ev_1340
3884,yrdb1086,ds_1224,ev_1343
3885,yrdb1086,ds_1224,ev_1360
3886,yrdb1086,ds_1224,ev_1381
3887,yrdb1086,ds_1224,ev_1567
3888,yrdb1086,ds_1224,ev_1568
3889,yrdb1086,ds_1224,ev_1588
3890,yrdb1086,ds_1224,ev_1625
3891,yrdb1086,ds_1224,ev_1627
3892,yrdb1086,ds_1224,ev_1628
3893,yrdb1086,ds_1224,ev_1633
3894,yrdb1086,ds_1224,ev_1636
3895,yrdb1086,ds_1224,ev_1665
3896,yrdb1086,ds_1224,ev_1666
3897,yrdb1086,ds_1224,ev_1667
3898,yrdb1086,ds_1224,ev_1677
3899,yrdb1086,ds_1224,ev_1696
3900,yrdb1086,ds_1224,ev_1708
3901,yrdb1086,ds_1224,ev_1735
3902,yrdb1086,ds_1224,ev_1749
3903,yrdb1086,ds_1224,ev_1749
3904,yrdb1086,ds_1224,ev_2022
3905,yrdb1086,ds_1224,ev_2252
3906,yrdb1086,ds_1224,ev_2258
3907,yrdb1086,ds_1224,ev_2260
3908,yrdb1086,ds_1224,ev_2261
3909,yrdb1086,ds_1224,ev_2271
3910,yrdb1086,ds_1224,ev_2281
3911,yrdb1086,ds_1224,ev_2284
3912,yrdb1086,ds_1224,ev_2288
3913,yrdb1086,ds_1224,ev_2294
3914,yrdb1086,ds_1224,ev_2298
3915,yrdb1086,ds_1224,ev_2302
3916,yrdb1086,ds_1224,ev_2303
3917,yrdb1086,ds_1224,ev_2312
3918,yrdb1086,ds_1224,ev_2336
3919,yrdb1086,ds_1224,ev_2356
3920,yrdb1086,ds_1224,ev_2357
